,puntuacion_imdb , direccion , guion , argumento , duracion , titulo, anio
1851,8.5,Ford Austin,Ford Austin,"When 3 trailer park hillbillies discover a dyin' alien, they start havin' downhome fun by pokin' it an' torturin' it!",-,cerebral print: file #0604,2003
1852,-,Joe Knee,"['Joe Knee', 'Chasen Lee', 'William Hanford Lee']","Janelle, a single, professional woman prepares for a BLIND DATE with the help of her tiny, hyperactive neighbors. After convincing her to not wear a business suit, they collectively imagine a hilarious sequence of nightmare dates. Finally, there's a knock at the door. The anticipation grows as she slowly makes her way to her impending doom... oops, date. She grabs the... Leer todo",9,"knock, knock... who's there?",2003
1853,-,David Quantic,David Quantic,"After a head injury, Doug goes to stay with his gay older brother, Isaac and his lover Josh. When the addled Doug mistakes Isaac for his Dad, it's only natural for transvestite Josh to become Mom.",19,mother's day,2003
1854,5.2,Jack Lothian,Jack Lothian,Three young friends agree to spend the night in a haunted house.,10,this old house,2003
1855,7.3,Gina Sabala,Gina Sabala,A romantic comedy about a young woman's luck with relationships and finding love.,24,of all the luck,2003
1856,7.4,Vito Rocco,Vito Rocco,A young boy temporarily resurrects a deceased elderly friend.,12,"goodbye, cruel world",2003
1857,-,Nickolaos Stagias,-,A transgendered man wonders reflects on what it means to be butch.,6,butch,2003
1858,7.1,Ruth Coulson,"['Matthew Banks', 'Ruth Coulson']","Three friends are having dinner. Jenny is waxing on about her fabulous sex life with boyfriend Ben. In exasperation, Cheryl interrupts. She announces her frustration with three months of celibacy. James, gay, tells her it should be easy to find a man - just ask the first one who passes by. She heads outside to test his theory. Jenny thinks Cheryl's drunk and a fool, a... Leer todo",8,friday night in,2003
1859,7.0,Bob Clark,"['Bob Clark', 'Mark Cohen', 'Russell Durham Comegys']","A documentary crew takes on the worlds oldest living dance choreographer as their subject. They soon discover his methodology consists mainly of using fear, intimidation and outright physical assault to shape the performance of his dancers. According to the choreographer - Damon DeRivers - this forces them to tap into their primal being, controlled only by their medul... Leer todo",-,a perilous dance: the damon derivers story,2003
1860,-,Dave Schulz,Brett Gilbert,-,14,oh so twisted,2003
1861,-,Wade Lawson,Ivan Vatez Rodriguez,-,-,temporary lapse of reason,2003
1862,-,Duane Adler,Blaze Lovejoy,"When Astrid Payne, an unemployed hairdresser, turns dominatrix for a weekend, she discovers she's not very fierce. But to her only client, Terrence, the worst punishment may be none at all. Does he need a good spanking or a good therapist? Or do both of them just need a little romance in their lives?",22,the reluctant dominatrix,2003
1863,-,Nickolaos Stagias,-,Things turn ugly when three drag queens get stuck in a balky elevator on the way to an awards ceremony.,16,the elevator,2003
1864,-,Graham Hollings,-,"The philosophy of a banana split is one of sweet excess. When this gay man substitutes a sunbather for those three scoops of vanilla, chocolate and strawberry one wonders just how many of the seven deadly sins can be fit into one dish.",3,banana split,2003
1865,6.8,Maryam Karimi,"['Bernard Cooper', 'Maryam Karimi', 'Mark Cancelliere']",When a young boy encounters three drag queens outside Burl's Diner in L.A. he decides that perhaps its time he checked out Mom's closet...,9,burl's,2003
1866,6.8,"['Bud Luckey', 'Roger Gould']",Bud Luckey,-,5,boundin',2003
1867,7.2,Shane Boroomand,"['Shane Boroomand', 'Zak Lee']","It don't mean a thing if it ain't got that ba-da-boom ba-da-bing. This mobster knows how to kick and shoot like a combination of Bruce Lee and Al Capone, but in the end he finds out who really calls the shots.",12,the boss,2003
1868,-,"['Brandon Scott Jensen', 'Josh Goble']",Jeremy Davis,"Hickory Legroast, along with a KFC manager Bob Zamboni work to rid the world of flesh eating monsters from another planet.",25,orange barrels from the phobosphere,2003
1869,-,"['Matt Blandford', 'Tim Rogg']","['Matt Blandford', 'Tim Rogg']",-,-,supersound,2003
1870,-,Allen George Duck,Allen George Duck,A man stands alone at night in the dark depths of New York's Central Park. He is accosted by an armed mugger who threatens to shoot him unless he hands over his wallet. The man claims to carry a large amount of cash but refuses to give it up. He explains that he had planned suicide but felt that it would be easier if someone else actually pulled the trigger. The mugge... Leer todo,-,central park walk,2003
1871,6.3,"['Bert Klein', 'Teddy Newton']",Teddy Newton,"A man must babysit his very young step-son. Since he wants to go to his favorite place in town that evening, he decides to take the kid with him. The place is the local strip-club and more than a few surprises await the kid there.",6,boys night out,2003
1872,9.1,Aristomenis Tsirbas,"['Eric Allen Bell', 'Mark Dorsey', 'Jeffrey R. Newman']",A mockumentary about America's love of SUVs.,11,tankup.us,2003
1873,-,Joe Roseto,Scott F. Butler,"In the post-coital/pre-commitment glow of a one night stand, a young Los Angeles woman finds more than she bargained for in a box under her lover's bed.",8,sunshine,2003
1874,6.6,Christopher Watkins,Christopher Watkins,"Connor Waites has just met the girl of his dreams. She's perfect...or almost perfect.I guess it all depends on which side of the fence you're on, or the booth in this case, when it comes to sidesitting. Intrigued? Come explore the seemingly harmless and trivial subject of sidesitting. How about you? Are you a sidesitter?",26,sidesitters,2003
1875,7.8,Peter Atencio,Jeremy Catalino,"Four demure Catholic School girls, home alone one night, experiment with alcohol, coarse language, and the spirit world. With Ouija board at their disposal and wine coolers in hand Mary-Marla, Mary Theresa, Mary Frances and Mary Beth embark on a mission to contact the spirit of a long dead African-American sex predator. Little do they know that when Alphonse comes cal... Leer todo",12,channeling alphonse,2003
1876,-,Jase Draper,"['Jase Draper', ""Stephen O'Rourke""]",-,30,marie and paul's dance lesson,2003
1877,-,David Rosner,"['Tom Konkle', 'Jonna Tamases']","A British couple's daily routine of shocking innuendo, admissions and frightfully short confrontation.",4,the accusation,2003
1878,-,Eric Peeters,Eric Peeters,-,7,human day,2003
1879,-,Jacqueline Samuda,Jacqueline Samuda,-,10,50 questions,2003
1880,5.9,John Cernak,John Cernak,"Unbeknownst to all, Emma has an uncontrollable dark side.",5,"dear, sweet emma",2003
1881,-,Matt Patterson,"['Jeff Favre', 'Matt Patterson', 'Rini Starkey']","Signs. They're everywhere you look, telling you something urgent, explaining the rules. Why? If you don't obey the signs, something could happen to you. Something terrible. Obey the Signs...and Live! explores what happens when undesirable citizens disobey the rules. Rules are there for a reason, and signs quickly and effectively tell you what to do. If you don¹t stop ... Leer todo",4,obey the signs... and live!,2003
1882,-,Benny Nemerofsky Ramsay,-,One film makers audition for a spot in the band Tatu.,4,audition tape,2003
1883,-,Brad Barnes,"['Brad Barnes', 'Todd Barnes']",-,4,long road home,2003
1884,-,Beth Bailey,-,"When this straight yuppie couple decided to try mate swapping, they didn't expect a gay couple to show up at their door...",20,swapped,2003
1885,-,Christine Dixon,Christine Dixon,"Mankind has yet to discover a breed of aliens unlike anything in it's wildest imagination. On a planet far from earth, a small moist planet known as Eyeland, a planet inhabited only by small levitating creatures, an evil plot is about to come to fruition. A species of eyeballs, known amongst themselves as Eyebaliens, with an ultimate mission, to study earth and eventu... Leer todo",5,the eyebaliens,2003
1886,-,David Franklin,Sam Turich,-,7,the box,2003
1887,-,Rahman Milani,-,On the morning following a wild party two young men wake up in bed together naked. Neither can remember what happened...,5,en tilfedig historie,2003
1888,7.2,Justin Edgar,Justin Edgar,"Laurence is the security guard in an empty office block. His life consists of meaningless, endless circles. Then he meets Ann and realises that life can take a different shape.",13,round,2003
1889,8.3,Kenn Bell,Kenn Bell,"When Jack locks eyes with Nikki at the neighborhood coffee bar, minds are expanded and libidos are unleashed as Jack embarks on a comedic journey through the highs and lows of 21st century sexual neurosis. But just when it seems Jack's got it all figured out, we learn that men and women have a lot more in common than we realize.",11,headtrip,2003
1890,-,Jacob Sager Weinstein,Jacob Sager Weinstein,A free-spirited young woman steals the one rare herb a stuffy Cambridge professor needs to prove his theories.,5,the herb garden,2003
1891,-,John Marshall Jones,Tracia Daye,-,15,sex and the green card,2003
1892,7.4,"['Joey Elkins', 'Blake Silver']","['Joey Elkins', 'Blake Silver']",-,11,reservations,2003
1893,6.5,Eric Prescott,Derek Zumsteg,"Software analysts worked to exhaustion by the sadistic and clueless management at Synergy Wireless, Dave and Craig finally say what's really their minds during an ambush conference call designed to drop an impossible workload for an impossible project on top of their already insane schedule. They manage to stall the project, but the release feels so good that they qui... Leer todo",12,the analysts,2003
1894,8.3,Kester Dyer,Kester Dyer,"Brendan is a lonely and introverted teenager, to whom his domineering mother and cynical father entrust the house for the weekend, accidentally discovers an escort agency call card in his father's briefcase. His decision to call the service has dire consequences beyond even his wildest imagination.",17,call girl,2003
1895,9.2,"['Chris Mc', 'Inroy']","['Chris Mc', 'Inroy']","At a time in need of humanitarian innovation, one man, Dr. Albert Hofmann, determined to ease the pain of mankind toiled endlessly in search of a cure for migraines. With his only assistant, Maxwell, by his side, the two worked fruitlessly for five years. Finally, April 19, 1943 the day of the 25th experiment, their hard work and perseverance paid off. In his director... Leer todo",18,perfect sense,2003
1896,6.4,Jared Hess,Jared Hess,"The film follows its main character as he skips school with two of his friends, picks up a winning lottery ticket and go thrift shopping, where they find a wig for Giel's shaved head.",9,peluca,2003
1897,6.6,D. Gillian Truster,"['Jack Ritchie', 'D. Gillian Truster']","Emily has been on vacation for several weeks. At least that's what her husband has been telling people. But given that no one else has heard from her, Emily's meddling cousin suspects a far darker reason for her absence.",24,the absence of emily,2003
1898,-,Anna Minkkinen,-,-,27,delivery,2003
1899,-,Daniel V. Flores,Daniel V. Flores,"Juan Carlos, illegal immigrant ? Hard worker ? Lover ? Yes to all. An immigrant from Mexico tells his family that he is coming to the U.S. in search of work. Little do they know, he comes here for love ! A heartwarming tale of tragedy, prejudice, discrimination and LOVE !",-,i came here for love,2003
1900,7.1,Antonio Durán,"['Antonio Durán', 'Pablo Fernández Vázquez']",-,13,1 fijo,2003
1901,7.6,Nancy B. Rosenberg,Nancy B. Rosenberg,-,-,even more confused,2003
1902,6.4,Mark W. Gray,Mark W. Gray,"""The Morning Guy"" is a comedy about just how long a wife can put up with her husband's unique way of expressing himself.",5,the morning guy,2003
1903,6.6,David Caras,Charles Valenza,Can a Nice Guy who finds nearly half a million dollars in dirty cash stashed in his basement keep it...? And live to spend it?,36,found money,2003
1904,-,Barry Alexander Brown,Dan Harnden,When Josh Peters inherits a wildly sucessful gay bar from his uncle he decides to become a closeted hetersexual (at least at work) in order to keep the place popular.,16,straight no chaser,2003
1905,7.1,Neasa Hardiman,Neasa Hardiman,"Deirdre is a loner at school until she is befriended by Olive, who shows her new things and changes her life.",11,olive,2003
1906,-,Henrik Öreberg,Henrik Öreberg,-,20,episoder,2003
1907,-,Alessandro Aronadio,Alessandro Aronadio,-,2,lost d.,2003
1908,6.6,"['Jonathan Miller', 'Zack Schiller']","['Jonathan Miller', 'Zack Schiller']",A monstrous bird is terrorizing 1930s Los Angeles and who can stop it? Montgomery West... of course.,15,montgomery west and the wings of death,2003
1909,7.8,Sheldon Collins,Lionell Hilliard,"A Pastor of a financially failing church prays for a miracle to stay afloat. His answer comes in the form of a woman that takes off her clothes during a heightened worship service, which brings in new tips (make that tithes) to the church. Hey, the Lord moves in mysterious ways... sort of.",25,the sunday morning stripper,2003
1910,-,Alon Caspi,"['Alon Caspi', 'Andreas Neu', 'Beryl Schennen']",-,18,bumerang,2003
1911,5.7,Anne Flandrin,"['Anne Flandrin', 'Jean-Marie Rouart']","A teenage boy on vacation with his mother sees a beautiful woman wearing a red bikini at the pool, so he follows her.",6,la veste rouge,2003
1912,7.1,Alexander Jovy,"['Ross Jameson', 'Stephen Pipe']","While her boyfriend is showering, Tracy gets an unusual request from Dave at the door. Just one glimpse behind the towel for 200 quid.",4,white bits,2003
1913,5.6,Jacob Thuesen,"['Line Knutzon', 'Jacob Thuesen', 'Lars Kjeldgård']",When a businessman dies moments after signing his multi-million life insurance panic spreads among the emotionally distressed insurance employees.,35,livsforsikringen,2003
1914,6.5,Benjamin Centoducati,Benjamin Centoducati,"""Joe's Diner"" is about a widower searching for Love. Through his bumbling efforts, he discovers a secret admirer.",6,joe's diner,2003
1915,-,Janina Dahse,Janina Dahse,-,13,schwesternliebe,2003
1916,9.1,Michael Lopez,Robert Jarzen,"The friendships of three close pals are put to the test when their horoscope comes true, they are able to talk to themselves in the past, and they learn what the winning lottery numbers were...but someone is murdered in the process......",29,lotto,2003
1917,-,Hiroshi Okuda,Hiroshi Okuda,Two tomatoes sitting in an all-vegetable restaurant watch (and become part of) a dinner show.,8,vegetable restaurant,2003
1918,-,Allen Barton,Allen Barton,-,-,reach out,2003
1919,-,Masato Shimizu,Masato Shimizu,City Official Horii and his assistant must return a lost baby to its parents.,44,komuin tantei horii 2,2003
1920,-,Ivy Brooks,"['Gerald Mc', 'Clanahan']",-,-,the palindrome affair,2003
1921,-,Lisa Kors,Carole Angelo,-,-,chuck's angels,2003
1922,7.0,Vimal Stephens,-,-,8,snot,2003
1923,-,Brian Jude,Chung C. Tsang,"With nothing left to lose, a destitute man attempts to steal a better slice of life for himself. While he doesn't get exactly what he expected, he is touched by human kindness and given some hope of redemption.",9,a taste of better days,2003
1924,-,Neil Biswas,Neil Biswas,-,9,two minutes,2003
1925,9.1,Erynn Dalton,"['Erynn Dalton', 'Christopher Turco']","A swindler impersonates washed-up rock legend Peter Putrid, bringing the drunken rock star back into the limelight.",20,wannabe: the peter putrid story,2003
1926,-,Deborah Marcano,Deborah Marcano,"""Positive Attitude"" is redefined when a beautiful woman meets a man she really likes.",-,positive attitude,2003
1927,8.5,Michael Matzdorff,Michael Matzdorff,Mona is tired of guys making avances to her. But then she meets Adam in a bar.,5,no regrets,2003
1928,6.3,Todd Schulman,Todd Schulman,An unadventurous boy tries to impress his girlfriend by asking her to marry him while skydiving.,20,the plunge,2003
1929,8.2,Samantha Moore,Samantha Moore,"With a mix of music and animation, Shropshire based gardeners talk about their love for growing sweet peas, what they look for in a good crop and the rigours of competition.",6,success with sweet peas,2003
1930,6.1,Benjamin Esdraffo,Benjamin Esdraffo,-,40,le cou de clarisse,2003
1931,6.5,Levi Abrino,Levi Abrino,"Burying Dvorak is a coming-of-age comedy about a hapless 14-year-old boy, Benjamin Dufton, and his taxidermist-stuffed basset hound, Dvorak. Death and his mother's urgings cannot separate Ben from his dog, but can a crush on a neighborhood girl?",19,burying dvorak,2003
1932,8.2,Alexandre Astier,Alexandre Astier,"Pilot episode of the french comedy series ""Kaamelott"" directed by Alexandre Astier.",14,dies irae,2003
1933,-,Mane,"['Katrina Jarrett', 'Lena Kaneshiro']",Tiaia and Zoe seek to satiate themselves with the comfort of ice-cream and discover that what they truly seek is to find comfort within themselves.,15,seeking rainbows,2003
1934,-,Jessica Landaw,-,-,3,zeke,2003
1935,8.9,Maninder Chana,Maninder Chana,"A semi-famous archaeologist, Professor Ron Von Droung discovers love letters in Mohandas K. Gandhi's hut. He claims that the dates, times and facts reveal a clandestine relationship between the Mahatma and screen icon Bette Davis.",18,mohandas & bette: a love story,2003
1936,8.8,Dahlia Wilde,Dahlia Wilde,A beaten down woman becomes a champ named Muhammad Dali.,14,rumble,2003
1937,-,"['Stéphane Cabel', 'Patrice Carré']","['Stéphane Cabel', 'Patrice Carré']","Plum, a journalist in her state, arrives in the central Pyrenees to report on the reintroduction of bears in the region. Anxious to bring back at any cost a picture of a plantigrade in freedom, she encounters a universe far removed from her everyday life. He must convince the mayor and trackers to help him carry out his project. During this time, the village observes,... Leer todo",24,la femme qui a vu l'ours,2003
1938,8.5,Matt Stratton,Dallas Trinkle,"Bill Henderson: A working guy,living his dreams on the edge of society. When he's not riding his hog, he's playing his music to the only people that can truly understand an outlaw.",10,inventing: music,2003
1939,7.6,Caradog W. James,Caradog W. James,It's Alan's first day at his new job: telemarketing. He'll be selling mobile telephones. But the company turns out to be something else than he suspected.,14,plastic wolves,2003
1940,6.8,Katarina Launing,Ånund Austenå,-,14,mors lille ole,2003
1941,9.1,"['Jeffrey Karp', 'Austin Stark']","['Jeffrey Karp', 'Austin Stark']","Ex-marine CIA Agent, Nick Holliday, and his partner Joseph, are sent to on assignment to Mexico to locate, arrest and extradite El Clavo Negro, Mexico's foremost drug exporter to the US. Nick and Joseph are irriversably drugged, and go on a frantic, hallucination affected quest for Pedro Rivera, the chemist who allegedly has the ""antidote.""",22,killing pedro rivera,2003
1942,6.0,Matthew Ehlers,Matthew Ehlers,"Something is up in a Rochester, NY, neighborhood: to the consternation of the men, all the babies seem to have the same father. Karl, who's wife Karen has just given birth to a real doll, is disturbed, and he calls a meeting at a local bar of the cuckolds. Steve, a letter carrier, has a theory that he's shared with one of his pals: the perp has to be someone with acce... Leer todo",-,who's your daddy?,2003
1943,-,Virginie Danglades,-,A beautiful dancer who works the night shifts as a cleaning lady at the hospital demonstrates her electrifying talents while rehearsing her dance steps in front of the patients... leaving her audience breathless.,15,sparks,2003
1944,5.0,Greg Derochie,"['Gerald Mc', 'Clanahan']",-,-,the stockholm syndrome,2003
1945,-,Gregor Habsburg,Tom Cudworth,-,15,little bart needs a job!,2003
1946,-,Roch de Haut de Sigy,"['Peter Craig', 'Rachel Williams', 'Roch de Haut de Sigy']",An elderly woman contemplates the destiny of an intriguing young man she observes from afar.,2,une histoire d'amour,2003
1947,8.0,Matthew Crandall,"['Matthew Crandall', 'Stephen Mullins']","Prince Solitaire longs for a bride, but all the maidens in the land have been taken. Solitaire takes drastic measures and gets the help of a magic mirror. The mirror tells him of a Princess, locked in a tower far away. Solitaire sets out to rescue his bride, but fate is not on his side. A naked dwarf, a perverted wizard and a prostitute all fall into the mix. This isn... Leer todo",18,prince solitaire,2003
1948,-,Greg Hirsh,"['Greg Hirsh', 'Greg Hrish']","A man answers a ringing payphone, only to discover that the voice on the other end is none other than God, calling on him to perform the tiny little task of saving the universe.",15,long distance,2003
1949,6.6,Andrew Koenig,Andrew Koenig,"Too lazy to retrieve the TV remote control himself, a man chops off his hand and sends it off to do his bidding.",1,good boy,2003
1950,8.1,Ewan Stewart,Ewan Stewart,Who's Ray Bolger? A young Scotsman does some fancy footwork to find the answer when an older colleague mentions the name.,8,dancer,2003
1951,5.2,Scott Allen Perry,"['Scott Allen Perry', 'Howard Rabinowitz']","008 is back for the first time as Action, Romance & Espionage flavor a first date in the big apple.",7,008,2003
1952,-,Jarrod Factor,Jarrod Factor,-,5,a short portrait of zora zakowski,2003
1953,-,Félicité Wouassi,Félicité Wouassi,-,-,afrique années 60,2003
1954,8.1,"['Paula Zimmerman', 'Ken Hendricks']",Justin Di Febo,"Jim and his cat are enjoying a leisurely night in front of the tube, when disaster strikes in this humorous take on the everyday.",7,up for grabs,2003
1955,-,Abby France,Daniel Sinclair,-,-,the caseys,2003
1956,7.2,Joe Denk,Joe Meno,"First person account of the fall of a techno-geek. Andy is a D&D playing math geek until he meets kleptomaniac Margo Marris. But if helping her shoplift clothing means he gets to see her in her leopard print panties, life just got a lot more interesting.",18,i was a mathlete until i met margo marris,2003
1957,-,Pascale Chouffot,Pascale Chouffot,Mr. Caravan finds his family after an ordinary day. He finds his mother dead in his room.,13,en famille,2003
1958,8.3,Connie Diletti,Connie Diletti,A mockumentary from the point of view of an Italian exchange student staying with a Canadian family. Ultimately the story focuses on the family's 16 year old son and his 30 something year old internet soul mate.,20,a few years older,2003
1959,5.3,Tara Pinley,Tara Pinley,Band gets dangerous when two girls will stop at nothing to become first chair in their highschool marching band.,14,band camp,2003
1960,8.3,Ryan Piotrowicz,Daniel Schechter,"The Good Life tells the story of Peter Lincoln, a man who has been in a coma for the last nine years. Suddenly, and very unexpectedly he awakes to find that his children have grown, his wife has moved on, and his business has done better without him.",16,the good life,2003
1961,-,"['Joe Mc', 'Stravick']",Gerlind Becker,"A black comedy about a young man who gets into the clutches of a possessive old landlady, who harbours a secret plan to turn him into her pet",-,room to let,2003
1962,8.8,George Plamondon,George Plamondon,-,8,"clark, the canadian hockey goalie",2003
1963,6.7,Jamie Travis,Jamie Travis,"Three seven year-olds endure the culinary abuses of their mother. When Mother's aversion to brown eggs gets out of hand, young Chester, Eliza and Godfrey take a stand.",16,why the anderson children didn't come to dinner,2003
1964,-,Eloísa Tarruella,Lucas Santa Ana,"Debido a la escapada de un día del mayordomo, Asterión, de 70 años, decide recuperar su auto de colección preferido que Clotilda, su hermana le ha robado como venganza por haber lastimado a su muñeca cuando eran pequeños.",9,la increíble historia de asterión y clotilda,2003
1965,6.6,Nikki Nime,Nikki Nime,-,21,last night of mardi gras,2003
1966,6.3,Graeme Stone,"['Geoffrey Ashley', 'Nancy Kissam', 'Matt Stevens']","Blue movie fluffer Adam McCarthy extolls the importance of his job and explains a few of the finer points of his profession. These include the three finger roll, the double tongue flick and his own innovation, the spiraling prostate massage.",4,the fluffer,2003
1967,7.9,Daniel O'Hara,Daniel O'Hara,"Is there a place in the world for Yu Ming? He's a clerk at a convenience store in China, bored with his life. At a library, he spins a globe and stops it with his finger, which turns out to be touching Ireland. He reads about the country and teaches himself Irish, flies to Dublin, and finds to his chagrin that no one understands him. He assumes that his Irish is at fa... Leer todo",13,yu ming is ainm dom,2003
1968,6.9,Art Edler Brown,Art Edler Brown,-,9,the midget stays in the picture,2003
1969,6.8,Andrew Davidson,"['Katherine Reeve', 'Andrew Davidson', 'Tom Reynolds']","Angelica wants more than anything to be an angel. She's been to the Academy, passed her physical, now all that stands between Angelica and the job of her dreams is one exam paper and five minutes in LiMBO. Angelica must sit her GCCE exam (General Certificate of Celestial Education) in the LiMBO waiting room. But what she doesn't realize is that it's not about how she ... Leer todo",7,limbo,2003
1970,6.5,"['Joe Dietl', 'Michael Irpino']",Michael Irpino,Two West Hollywood hit men do the Soprano's one better.,13,the mezzos,2003
1971,-,Thomas Zambeck,Thomas Zambeck,-,7,the writer's block,2003
1972,7.8,Anand Gandhi,"['Anand Gandhi', 'Sanjeev K Rajat']","A young man in his haste to go some place takes two actions - he screams at his mother for making him late, and he lovingly appreciates his brother's painting. By doing so, he strikes off two cycles - one of frustration and sorrow and the other of love and joy. His mother vents out her anger on her maidservant. His brother gifts the painting to his girl friend. Thus b... Leer todo",28,"right here, right now",2003
1973,4.6,James Edward Quinn,-,What if instead of Rick and Ilsa at that airport it had been Rick and Sal?,2,casablanca,2003
1974,-,Colin Campbell,Gail Lerner,-,-,tan lines: the making of suntanned bikini,2003
1975,-,Comino Jején,Comino Jején,-,5,calvario,2003
1976,7.0,Maka Sidibe,Maka Sidibe,"A couple has dinner at a restaurant. They speak French; he is from Senegal, she is Japanese. He produces a ring and asks her to marry him. She accepts. Delighted, they leave the restaurant. She remarks on his pronunciation of a Japanese word, arigato; he's said, ""aligato."" A quarrel begins and escalates. Can they work their way out of it and get back to delight? It be... Leer todo",11,aligato,2003
1977,-,Carlo Caccavale,Carlo Caccavale,"Stud and Rosebud meet in a chat room, flirt and have amazing cybersex. But in a satirical final twist we discover who these two people really are and how the internet has changed people's relationship.",8,chatroom,2003
1978,-,Simon Lyndon,Simon Lyndon,-,16,baby,2003
1979,6.9,"['Raimondo Della Calce', 'Bruno Dreossi']",Fabio Dreossi,"An old scientist tries to create a corn seed which will grow incredibly fast. He isn't very succesful though, but help is on the way.",9,heterogenic!,2003
1980,7.8,Sam Goldberg,Sam Goldberg,-,12,the day i tried to live,2003
1981,6.4,Guy Maddin,Guy Maddin,Musical mantra derived from machine-gun micro-montage.,2,sissy-boy slap-party,2004
1982,6.9,Michael Dougherty,Michael Dougherty,"This animated twist on Halloween memories involves the traumatic theft of a candy bag on Halloween night. The boy who put the ""trick"" into ""trick-or-treat"" confronts the boogie man thief.",4,season's greetings,2004
1983,5.1,Amalia Zarranz,Amalia Zarranz,-,26,mercury in retrograde,2004
1984,5.8,Kenya Marquez,-,-,15,la mesa servida,2004
1985,7.6,Carl Laudan,Carl Laudan,"1851: Elias Howe receives patent for an ""Automatic, Continuous Clothing Closure"" (zipper) 1889: The Eiffel Tower is completed for the Parisian World Fair of the same year BUT, one detail that the history books never mention is that the World Ended that same year in 1889, in Paris. Just then, Lucifer & the Archangel Michael hatched a successful plan, followed it throug... Leer todo",9,the big thing,2004
1986,6.4,Belén Santos,"['Gabriela Mäertens', 'Belén Santos']",-,27,sinfonía desconcertante,2004
1987,7.1,Mike L. Taylor,"['Paul Mc', 'Kinney']","Lenny, a commercial actor with a memory problem, seeks retribution from the person who got him kicked out of the Screen Actors Guild in a short film spoof of the thriller ""Memento"".",23,mementos,2004
1988,5.8,David Tessier,"['Souleymane Dicko', 'David Tessier']",Franck is an ordinary pizza delivery boy until the day he wins a beautiful convertible at a Playstation contest. On this day his life is going to change. But not really the way he expected it.,16,la chepor,2004
1989,7.8,Michael A. Walker,Michael A. Walker,"Set in the 1960's, Tommy is a 7-year-old boy without a dad who fills in the emotional gaps in his life by believing he is Jesus Christ.",10,does god play football,2004
1990,-,Manuel Enrique Herreros,Manuel Enrique Herreros,-,40,dimensión alternativa,2004
1991,8.0,Jon Carnoy,Mike Horelick,-,24,ben et thomas,2004
1992,6.7,Sean Michael Beyer,"['Sean Michael Beyer', 'Paul Katami']",-,9,rapid guy movement,2004
1993,8.9,Simon Brasse,Glen Brasse,-,30,sanhedrin,2004
1994,6.6,Jeff Wadlow,"['Doug Burnaford', 'Adam Himoff', 'Jeff Wadlow']","In the not-so-distant future of Christmas, Santa Claus is declared a national security threat by an evil general with a 50-year old grudge.",15,catching kringle,2004
1995,6.2,Dietrich Brüggemann,Dietrich Brüggemann,-,13,warum läuft herr v. amok?,2004
1996,7.1,Imogen Murphy,"['Robin Hill', 'Crickett Rumley']","A lowly extra gets a shot at stardom. Now the glory, and the girl, are at Sam's fingertips. But suddenly his best friend is packing heat and his femme has gone all fatale. Sam's got ten minutes to stop the plot twisting out of control.",9,ten minute movie,2004
1997,8.7,Jim Cantiello,Jim Cantiello,"""Directing Rye"" is a heartwarming comedy about a wedding videographer (and wannabe filmmaker) who tries to prove that he's a talented director when he volunteers to film his teenage son's school musical production of ""The Catcher in the Rye.""",20,directing rye,2004
1998,4.5,Henrik Normann,Henrik Normann,-,17,hul i loven,2004
1999,5.6,Gaizka Urresti,Benjamín Zafra,-,-,malicia en el país de las maravillas,2004
2000,6.5,Tom Hodges,"['James C. Leary', 'Michael R. Meredith', 'Kirk Pynchon']",A mockumentary about two best friends working in the adult film industry as stand-ins due to their ability to project 'loads' upon the climaxes.,8,stunt c*cks,2004
2001,6.6,Alex Turner,"['Josh Stoneman', 'Alex Turner']","A young upwardly mobile couple from New York City hit and kill a homeless man, and then wonder what to do with the body.",17,disposal,2004
2002,6.6,Sonya Gay Bourn,Sonya Gay Bourn,"Dixie, recently released from prison, tries to make amends during the Sunday 'family breakfast' with her Mama, sisters and friends.",17,sweet union,2004
2003,6.3,Phil Mulloy,-,-,3,the history of the world episode 10: the discovery of language,2004
2004,7.0,Phil Mulloy,-,-,10,the ten commandments number 10: thou shalt not covet thy neighbour's wife,2004
2005,6.8,William Dickerson,"['William Dickerson', 'Dwight Moody']","Nino Telesta, son of an infamous New York mob boss, has a dirty little secret he has been hiding from his family, friends and fiance for his entire life - he is a professional mime.",-,confessions of a dangerous mime,2004
2006,6.5,Moon Unit Zappa,Moon Unit Zappa,Knitting never looked scarier.,20,ugly,2004
2007,6.3,Jeff Stephenson,"['Dan Krier', 'Jeff Stephenson']","When 20-somethings Brad and Tina decide to take the plunge, and move in together, they quickly discover it's not easy. Much to Brad's dismay, his best friend, Scotty, predicted the inevitable battle of the sexes.",15,moving in,2004
2008,8.5,Cookie Carosella,Cookie Carosella,"A realistic comedy about Cate Bartlett and her two close friends, Sean and Gianni as they explore the difficulty of relationships and the often ridiculous dating scene in Los Angeles.",-,still single,2004
2009,7.8,Shawn Ku,"['Shawn Ku', 'Ann', 'Marie Milazzo']","In this twisted musical comedy, Mortie falls in love with the corpses who come through his morgue until a vulnerable nurse teaches him to love a woman who is alive.",25,pretty dead girl,2004
2010,6.9,Colette Burson,Cherien Dabis,"Goth-girl Cindy admires beautiful Laurie from afar, until the night when she dresses as a boy for the prom. Will this gender-bending Cinderella find true love when she leaves behind her little black boot?",16,little black boot,2004
