puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
-,Andrea Maxwell,"['Andrea Maxwell', 'Tammy Lynne Stoner']","Based on characters in the award winning novel SUGAR LAND, ""Nana Dara is Gay"", zeroes in on the moment Nana Dara has avoided for 40 years. It's 1970 and Nana Dara invites her step-daughters, Edna (who goes by ""Eddie"" and wears men's suits) and gin-soaked, bible thumper Miss Debbi... Leer todo",6,Comedia,nana dara is gay,2022
-,"['Laura Clelland', 'Gabriel Willie']","['Laura Clelland', 'Sandra Makaresz', 'Steph Tisdell']",-,-,Comedia,long black,2022
-,Adriana Marchand,Adriana Marchand,-,-,Comedia,maundy,2022
6.3,Maxime Pistorio,Maxime Pistorio,-,-,Comedia,green-fit,2022
-,Emmy Newman,Alexandra Shields,"In this zany comedy, a pregnancy scare leaves an anxious couple rattled.",-,Comedia,rattled,2022
-,Martin Gooch,Sierra Callaghan,-,-,Comedia,dawn's demon,2022
-,Tony Marion,Tony Marion,-,-,Comedia,thirst,2022
-,Danny Reyes,Danny Reyes,Four friends attempt to wake up a fifth in time for an important event.,-,Comedia,he ain't up,2022
-,Vincenzo Chiappetta,Vincenzo Chiappetta,-,21,Comedia,mojito,2022
-,Gerin D.Cimone Green,Gerin D.Cimone Green,"When Isaiah sets up a date with Anessa, a social media fling, things get heated when truths are revealed over dinner.",-,Comedia,who's really real?,2022
-,Toby Roberts,Dan Chomistek,In 16th century England a woman about to be hanged for being a witch puts a curse on the judge and his descendants. 450 years later a distant family member of the judge discovers to his horror that the curse still exists.,5,Comedia,first born,2022
4.6,Dario Lonjak,"['Velimir Grgic', 'Dario Lonjak']","Stanko is an unusual young man, obsessed with weather forecast. One day he kidnaps weather forecasting host and traps her in his basement.",22,Comedia,osma zapovijed,2022
-,Amber Schaefer,"['Yoni Lotan', 'Amber Schaefer']",-,-,Comedia,nyc tips and tricks,2022
-,Luis Oliva,"['Chris Cavener', 'Colin Friend', 'Luis Oliva']","BROCA is a psychological dark comedy about an anxiety ridden actor named Vernon. He is haunted by his negative self talk. After an audition, hope appears for the first time in his life and career. Will he keep it together for his callback or will things get out of hand?",20,Comedia,broca,2022
-,Katarzyna Adamus,Katarzyna Adamus,-,-,Comedia,skeleton,2022
-,Brett Cousins,Brett Cousins,How do we best nurture a beautiful relationship?,-,Comedia,habitat,2022
-,Tony Dersch,Tony Dersch,A young woman arrives back to her hometown to take care of her father is invited to the neighborhood book club. But the book club is nothing like she expected it to be. Tensions rise when one of the book club members take a disliking towards the newcomer.,18,Comedia,books and queens,2022
-,Viktoria I.V. King,Michele A. Miller,"A dramedy where a New York Times Reporter, Lionel Trenton meets Victoria Gold also known as ""Queen of Memes"" for an interview that will change their lives forever.",-,Comedia,q is for queen,2022
8.9,Márton Nagy,Márton Nagy,"Twenty-two-year-old Mark meets and instantly falls in love with Amanda, but turns out she isn't what she seems. After a tragic and weird series of events, it's up to Mark and his roommate Levi to make sense of this bizarre situation.",25,Comedia,így gyújtottam fel a barátnomet a harmadik randinkon,2022
-,Danene Montella,"['Jacob Chattman', 'Danene Montella']",A woman struggling to cook mirepoix for the first time flies off the handle when her clueless boyfriend suggests attending his ex-girlfriend's birthday party.,-,Comedia,bear trap,2023
-,Tommy Harvey,Tommy Harvey,-,10,Comedia,bilan de santé,2023
-,Vivienne Abitia,Stacey Ellis,-,-,Comedia,deli meat,2023
-,Molly Vernon,"['Bob Gunner', 'Molly Vernon']","When senior ladies who are members of a social media 'press on nail group' get into trouble using an online dating app it leads to disastrous, sinister, and rather humorous consequences.",-,Comedia,sexy nails by aunt tootsie,2023
-,Hunter Logan,Hunter Logan,"After their friend survives a suicide attempt, a group of straight-A students mount a protest against the stress of high school that jeopardizes their friendships, their futures, and their school's funding.",15,Comedia,shadows fall behind you,2023
-,Vivienne Abitia,Stacey Ellis,-,-,Comedia,i care,2023
-,-,-,Ver la información de la producción en IMDbPro,-,Comedia,3,2023
-,"['Tobey', 'Careca']",-,-,20,Comedia,liga dos carecas maguire's cut,2023
-,Sébastien Peret,Sébastien Peret,The story of a young man ready to do anything to prevent the merging of his municipality with the neighboring one. His adventure will lead him to become a Mayor. This short is based on a true story and take place in a small village of Wallonia (Belgium).,-,Comedia,bardache,2023
-,"['Rob Mc', 'Lean']","['Rob Mc', 'Lean', 'Tom Pappini']",-,-,Comedia,catfish,2023
-,Andy Pett,"['Christoffer Karlsen', 'Andy Pett']","Geir has had enough of life and decides to end his. But no matter how hard he tries, he can't seem to succeed at it.",-,Comedia,nesten død,2023
-,-,-,3 half-sisters from the same Mr. gather to say goodbye to their deceased dead-beat dad Jack.,-,Comedia,absent jack,2023
-,George K.,George K.,A boy on his journey to find love through Thailand's traditional food.,15,Comedia,food dating,2023
-,Owen Gudex,Owen Gudex,"Set one year after the events of 'Spider-Man: Home Alone', Peter Parker finally can go on his first date with Gwen Stacy since before the pandemic started. However, as they are about to see the new hit movie, 'Spider-Man: No Way Home', a villain by the name of Electro plots to sp... Leer todo",-,Comedia,spider-man 2: electro boogaloo,2023
-,Mark Spayne,"['Barret Pete', 'Mark Spayne']",Diane tries to enjoy a nice relaxing walk on the beach. However her eccentric and paranoid sister interrupts this merrily meander with a briefcase holding mysterious contents.,-,Comedia,briefcase,2023
-,John-Paul Casella,John-Paul Casella,"Bugbear II takes place a few weeks after the events of the first short and follows three teens who stumble upon the corpse of the Boy, only to then be hunted or ""haunted"" by someone new donning the Bugbear alias.",13,Comedia,bugbear ii,2023
-,Dawson Bryant,Dawson Bryant,"Simeon Plemans, a hardworking Toymaker, must cope with getting fired from the only job that made him happy after his hyper-organized schedule gets messed up. He travels through a strange night of encounters and ultimately wins the lottery and decides to move to Ecuador.",15,Comedia,simpleman,2023
-,Kevin Romano,Kevin Romano,An anemic dishwasher fights for the admiration of a renowned food critic.,15,Comedia,"oh, marie",2023
7.8,Conor Dooley,Conor Dooley,"A sprawling story of love and loss, as reflected on a single face.",10,Comedia,gold and mud,2023
-,Jordan Chandler,Sam Hume,A young artist lives in the shadow of his world renowned father. But does he have what it takes to step into his own spotlight?,-,Comedia,the phoney,2023
-,Thomas Pollock,"['Andrew Mc', 'Neill']",-,-,Comedia,flags and emblems,2023
8.2,Rex Shannon,-,A European man goes naked to an American beach. A clothed American beachgoer takes offense and a brawl ensues.,7,Comedia,european man... american beach,2023
-,Garrett Brenneman,Garrett Brenneman,A newly engaged couple Gather both of there family's together for dinner to share the news but secrets between family's lead to a very interesting night.,14,Comedia,dinner with the inlaws,2023
-,Nick Westerlund,"['Christopher Fung', 'Nick Westerlund']",-,-,Comedia,love on lock,2023
-,Brandon Tasker,Brandon Tasker,"When Jacob returns home for his internet famous brother's celebration, he finds his mother on the floor screaming his brother is dead. But during his eulogy at the funeral he starts to believe this could be another one of his many viral pranks.",20,Comedia,gotcha!,2023
7.9,Viktor Granö,Viktor Granö,"A love triangle between a programmer, her husband, and a virtual clone she's made of him behind his back.",34,Comedia,loading love,2023
-,Drew Maxwell Weiss,Drew Maxwell Weiss,-,-,Comedia,always tomorrow,2023
-,Jennifer Felts,Jennifer Felts,A concerned citizen is convinced that there is something weird and possibly dangerous going on with her next-door neighbor and she is determined to get to the bottom of it or else,7,Comedia,concerned citizen,2023
-,Joseph Price,Joseph Price,A ghost who just lost his home goes on a search with a house haunting agent to find his new home to haunt.,6,Comedia,house haunting,2023
-,Molly Brown,Molly Brown,-,7,Comedia,the curse of room 102,2023
-,-,"['Afton Alivia-Mc', 'Keith']",-,-,Comedia,faulty newsroom,2023
-,-,"['Gillian Mc', 'Keith']",-,-,Comedia,the london gals,2023
8.4,Emma Morley,"['Emma Morley', 'Mark Rowley']","Screenwriter Beth Cresswell (Leigh Quinn) reluctantly shares her home with Rhys Buxton (Mark Rowley), the lead fictional character of her hit TV drama, The Package.",-,Comedia,write off,2023
-,Robert Stone Youngblood,"['Robert Stone Youngblood', 'Sarah Youngblood']",A celebrity is kidnapped by a cult-like group of fans.,21,Comedia,a meeting of the henry chapel fan club,2023
-,Katie Otten,Jeremy Wade Rodman,Two fan girls reminiscence about their childhoods spent playing with Sci-Fi toys as one makes hard life decisions.,15,Comedia,nostalgia,2023
6.9,Natasha Kinaru,Natasha Kinaru,"In the future, when people are no longer able to experience emotions, a glamorous couple visits a fancy restaurant where they are served exactly what they are hungry for.",-,Comedia,the menu,2023
-,Laura Dutton,"['Laura Dutton', 'Courtney Maitland-White']",Chaos and love ensues as a group of students struggle to wrap up their fantasy film production.,-,Comedia,spellbound,2023
-,Gregory Roberts,Gregory Roberts,A woman on her wedding day gets cold feet and goes through an existential crisis while playing chess at a park.,6,Comedia,check,2023
-,Rafael Sanchez,Rafael Sanchez,The Grim Reaper receives a notice that he has 24 hours off from job. Grim Reaper has the next 24 hours to enjoy his day off in Earth before he goes back to work for eternity.,-,Comedia,death's day off,2023
-,Christopher Deakin,"['Suman Hanif', 'Eleanor Jessica Roberts']","Ms Lizzie Who's marriage would have been ideal if it wasn't for the orgasm gap. After 5 years of fifty shades of grey, the deflated wife decides to go spiritual but things take the worse turn when the husband mistakenly walks into the 'happy ending' massage room. Devastated Lizzi... Leer todo",17,Comedia,a happy ending,2023
-,Sean Morgan,Cailah Jade,-,-,Comedia,maybe daddy?,2023
-,Craig Thorpe,Craig Thorpe,"A dark comedy centring around Stuart, the 1 out of 10 dentists not recommending their company's latest product and the life of fear and persecution they face.",7,Comedia,the dentist's tale,2023
-,Mike Timoney,Mike Timoney,-,4,Comedia,hope,2023
4.8,Harris Gurny,-,-,10,Comedia,day at the zoo,2023
-,"['Nikki Mac', 'Callum']","['Laura Cantwell', 'Bryan Mittelstadt']",Miscommunications and assumptions run amok when a young couple arrives on their romantic getaway with two VERY different missions for their vacation.,-,Comedia,"mission a, plan b",2023
-,Mark Datuin,Mark Datuin,-,-,Comedia,relatively bad date,2023
-,Terrence Taylor,Terrence Taylor,"Three LGBTQIA friends (Wayne, Waves and Chico) meet on the noisiest street corner in town only to get invited to a party.",6,Comedia,we kray kray,2023
6.5,"['Anya Chirkova', 'Meran Ismailsoy']",Maziyar Khatam,A middle-aged Iranian man makes a desperate bid to keep his apartment as his relationship with his son unravels,14,Comedia,baba,2023
-,Stephané Alexandre,"['Stephané Alexandre', 'Kieran Bourne']","Alie is a hopeless romantic, with much emphasis on hopeless. Her friend sets her up on a blind date in what turns out to be a surprisingly perfect night.",-,Comedia,the perfect knight,2023
-,Summer Vaughan,Summer Vaughan,"""Letter Eight"" is a dark comedy that channels the inner neurosis of Alan, an endearing but washed-up late 30's aspiring professional clown. Set against the backdrop of a very one sided therapy session, we explore Alan's inner misadventures that have led him astray... right back t... Leer todo",-,Comedia,letter eight,2023
7.1,Osman Cerfon,Osman Cerfon,"The tumultuous school day is filled with cries of ""Aaaah!"": cries of anger, of boredom, of joy and surprise - in short, the full spectrum of young emotions.",5,Comedia,aaaah!,2023
7.0,Dayan D. Oualid,Dayan D. Oualid,"Like every Saturday, Yoel goes to the synagogue with his son.",15,Comedia,"le père, le fils et le rav kalmenson",2023
-,"['Eefje Suijkerbuijk', 'Koosje Docter']","['Koosje Docter', 'Eefje Suijkerbuijk']","After a relapse in her illness, Jildou is forced to live at home again. Her mother tries, under the guise of ""care"", to control the life of her daughter, who is confined to a wheelchair. Jildou however, is tired of being kept small.",-,Comedia,brodeo,2023
-,Duane Lyons,"['Eric Gallivan', 'Duane Lyons']","Slippin' [The Movie] is a dark Comedy-Drama short film inspired by movies like Friday, Boyz n tha hood and Menace 2 Society.",26,Comedia,slippin',2023
-,Vincent Spinella,Vincent Spinella,-,-,Comedia,oh deer!,2023
-,Mark Spayne,Mark Spayne,Doris's Audition quickly goes from odd to bad to bizarre in this short comedy,-,Comedia,audition,2023
-,Anchel Bober,-,-,-,Comedia,a yzp reunion,2023
-,"['Frank Romano', 'Nick Romano']",J.S. Cooper,"A stubborn man denies his wayward brother's attempt to reconnect, escalating their couples date into a drunken ping pong match that's about more than it seems.",20,Comedia,rematch,2023
-,Trevor Wilde,"['Cassius Griesbach', 'Trevor Wilde']",-,-,Comedia,love and marriage,2023
-,Olivia Rubin,Grace Rucci,"Follow along for a day in the life with ""Influencer"" Cali Cook. From morning routines to fashion show invites, Cali is living her dream. But what happens when you're actually not as influential as you thought you were?",12,Comedia,influence,2023
-,Renee J. Vaca,Renee J. Vaca,-,6,Comedia,inland empire,2023
-,Owen Parz,Nick Gambino,"While working late at the office, an employee discovers that a trash can has the ability to disrupt their monotonous corporate environment.",3,Comedia,the trash can,2023
-,Rebecca Sills,Rebecca Sills,Christmas is a magical time especially in the Dearne Valley where everything comes to life. Each year Barry the bauble and his tree friends put the world to rights and hope for a better future.,-,Comedia,the world according to barry the bauble,2023
-,Colin Mader,"['Colin Mader', 'Jared Mongeau', 'Nathan Sylvester']",After hearing his girlfriend's pregnant a man decides to take psychedelics with his best friend one last time.,14,Comedia,baby shrooms,2023
-,Salim Souami,Salim Souami,"Less than an hour before the results of an election, François Gras' campaign team discovers a compromising video of the candidate. They must find a solution quickly in order to avoid scandal.",-,Comedia,juste avant 20 heures,2023
-,Josh Kirk,Josh Kirk,"In 1872 Oklahoma, two cowboys entertain themselves with a nightly routine.",4,Comedia,amigos tontos,2023
-,Josh Kirk,Josh Kirk,A suburban couple clash over a mysterious product.,2,Comedia,the orb,2023
-,David Sick,"['Franz Rügamer', 'David Sick']",-,-,Comedia,cookedfellas,2023
-,"['Cristina Narata', 'Melanie Schnaidt']","['Cristina Narata', 'Melanie Schnaidt']",An innocent meter maid finds her strength when facing a century's old curse and it's descendent.,8,Comedia,after hours,2023
-,Jay Karales,"['Hans Lam Barboza', 'Jerry Jensen']",-,-,Comedia,closing up shop,2023
-,Rodrig Andrisan,Rodrig Andrisan,"Being a polyglot is a rare gift. Only elevated initiates like Furculision Fourchette possess the grace of the language gods, he, The French Teacher, speaks impeccably the language of Shakespeare and Byron, the language of Moliere and Corneille, plus other Latin and non-Latin lang... Leer todo",5,Comedia,the french teacher,2023
-,Justin Hollobaugh,Ron Fernandez,-,25,Comedia,donald duck in too late for christmas,2023
7.3,"['Lucy Mc', 'Kendrick', 'Charlie Polinger']","['Lucy Mc', 'Kendrick']","Recovering from a broken leg, a romance-obsessed loner finds herself swept up in a passionate long-distance love affair. Richard is perfect in every way, except that he may be a scammer.",14,Comedia,"fuck me, richard",2023
-,"['Beautiful', 'Diz']","['Beautiful', 'Diz']","After 10 years of a toxic marriage, Diz (BeautifulDiz) wants out. This comedy short follows the story of a married couple who, despite their best efforts, can't seem to find happiness. Accidental murder seems to be the only answer.",-,Comedia,i love diz,2023
-,Vignesh,Vignesh,-,7,Comedia,yarrumilla thaniaaraiyil,2023
-,Zoé Henriques,Zoé Henriques,"A mockumentary about a male interviewee in his mid-30s who is a very careless and irresponsible person, living in squalid home conditions which don't seem to bother him at all.",8,Comedia,leaving the dream,2023
-,"['Krista Barzso', 'Karen Scobie']",Karen Scobie,-,4,Comedia,bad with kids,2023
-,Danielle Swanson,Christy St. John,"A gender-swapped Workaholics, this workplace comedy features two gal pals avoiding work by gossiping about Charlie's latest one night stand with nerdy Kabir, who mistakes their sloppy sex for a Casablanca-level romance.",-,Comedia,work-life balance,2023
-,Matthew Poole,Matthew Poole,-,-,Comedia,"with love, from ray bradbury",2023
-,Tarik Begic,Tarik Begic,A jogger stops a crosswalk and finds a pair of mysterious earbuds on the ground. Something about them draws him to it.,1,Comedia,scarepods,2023
-,Max Davies,Max Davies,-,-,Comedia,night lights,2023
-,Simon Frith,Tyler Rigby,"An idealistic apple is given a rude awakening after he is thrown away instead of being eaten, where he discovers just how dire his situation truly is.",-,Comedia,what a waste!,2023
-,Shereen Lani Younes,Shereen Lani Younes,-,-,Comedia,how can i be present when photographs exist,2023
-,Syed Mujtaba Ali,Syed Mujtaba Ali,-,-,Comedia,dost gaya karachi ka mujtaba,2023
-,"['Owen Armbruster', 'James Glac', 'Matthew Natareno']","['Owen Armbruster', 'James Glac', 'Matthew Natareno']",-,7,Comedia,the treasure of monty's grove,2023
-,Kat Silva,Kat Silva,-,9,Comedia,the seduction of randy winters,2023
-,Peter Boiadzhieff,Peter Boiadzhieff,Brad the Reporter is delivering the news in different style.,10,Comedia,the reporter from chattanooga with love,2023
-,Kyle Sauer,Alli Brown,"Engaged couple, Dave and Alice, stumble home from a late night out determined to break their five month dry spell.",-,Comedia,dave & alice want to have sex,2023
-,Alex Michel,Alex Michel,"A strange dream. Favors for friends. The end of the world. It's just one of those days for Alex as he runs errands he never needed to, all while making sense of a recurring deja vu throughout the journey of his day.",43,Comedia,mind my goofiness: the self portrait,2023
-,Filipe Anjos,"['Filipe Anjos', 'Henrique Sungo']",-,-,Comedia,love and a virus,2023
-,-,-,Reparto principal,8,Comedia,sonic vs rule 34 collection (volume 2),2023
-,Demetre Nebula,Demetre Nebula,"HARRY (25), a lawyer, is on his morning run and comes across a dead body in the park. Confronted by the situation he turns apathetic toward all things that can go wrong.",-,Comedia,a viewfinder and white sneakers,2023
-,Harmen Van Andel,Harmen Van Andel,A aging anxiety riddled man navigates his personal struggles in pursuit of a long time love.,-,Comedia,the great aspie,2023
-,Kandice Martellaro,Drew Landry,"Stand-up comic Drew Landry tells stories about his two childhood best friends, Tucker and Ellie, and reflects on their untimely deaths while exploring topics like grief, trauma, and mental illness in this mini stand-up special/ tribute. Filmed at The LA Connection Comedy Theater.",22,Comedia,drew landry: all my friends are dead,2023
-,Terry Tang,Terry Tang,"3 archangels, Michael, Jophiel, and Raphael, try to save the world by stopping GOD from creating all the natural disasters. They come up with a plan to divert GOD's attention from creating disasters to answer people's prayers. However, getting people to pray to GOD is not an easy... Leer todo",9,Comedia,love potion,2023
-,Foster Wilson,Brian Leahy,"After losing both her job and her cat in the course of a week, a young woman in mourning continues her killing spree in the hopes of ending her grief cycle.",10,Comedia,5 stages of grief,2023
-,Omid Iranikhah,Omid Iranikhah,"An Iranian-American twenty-something and his father meet for coffee, only to find themselves clashing over their differing worldviews.",28,Comedia,coffee with baba,2023
-,Joaquín Bravo,Joaquín Bravo,-,8,Comedia,terapia de pareja,2023
6.6,"['Rita Hostt', 'Tadeo Pestaña Caro']",Rita Hostt,-,14,Comedia,complejo de algo,2023
-,Joel Green,"['Andrew Evans', 'Joel Green']",-,7,Comedia,blowing up (or: how i learned to stop worrying and love the tiktok challenge),2023
-,Jan Jakubas,"['Abbas Alakparow', 'Jan Jakubas']",-,5,Comedia,chroniki piekla,2023
-,Luis Dion-Dussault,Luis Dion-Dussault,"Eugénie is a nurse working in Montréal. For the holidays, she decides to return to Québec City to visit her family. Will she be able to get her holiday spirit back in time for Christmas?",-,Comedia,miracle sur la 3e avenue,2023
-,Russell Coker,Grace Asakura,-,18,Comedia,homewrecker,2023
-,"['Rianna Grace Morgan', 'Lucille Wood']",Rianna Grace Morgan,A group of unexpected friends are partnered up together for a group project.,9,Comedia,group project,2023
-,Vinith Bejugam,Vinith Bejugam,A physicist thinks he has bad luck but turns out it's because of coffee. He goes about exploring the idea of how a simple coffee could affect our life and questions whether we have free will.,35,Comedia,addiction,2023
-,Steven Emerson,Steven Emerson,"Lola returns after a two year unexplained disappearance. When she arrives on Nicolas' doorstep he lets her in, although he's not sure why. And so their low romance resumes just where it ended. The apartment is exactly the same as when she left - same pictures, same furniture, Nic... Leer todo",29,Comedia,second person,2023
6.8,Alexandra Greenspan,Alexandra Greenspan,"Our short film follows Kirby (he/him), a trans man in his mid-twenties who, over his first few months on testosterone, heads to the local convenience store in San Francisco to pick up tampons each month he still has his period. During his first trip to the corner store, he meets ... Leer todo",12,Comedia,(in)convenience,2023
-,Anthony Tallarico,Anthony Tallarico,"Percy's parents leave him and his friends alone for his first 'Big Boy' Birthday Party. The evening's typical tidings of presents and cake are flushed away, leaving a mystery to unroll, ""Can a toilet really pee on a person?""",8,Comedia,"no way, bidet",2023
-,Balu Mahendra,Balu Mahendra,Nithya gets to know that her sister is getting married to her school crush.,16,Comedia,when your sister is getting married to your crush,2023
-,Gonzalo Pintado,Gonzalo Pintado,-,12,Comedia,noches de abril,2023
-,Jack Henry Calverley,"['Jack Henry Calverley', 'Jack Felts', 'Julia Felts']",A naïve yet enthusiastic young man finds himself in an unfamiliar world after mistaking his blind date's desertion for her being lost and needing rescued.,36,Comedia,the worst day of my life in detroit,2023
-,Monnelle Britt,"['Monnelle Britt', 'Alexander Hinojosa']",A down-on-his-luck comedian schemes a way to turn his fortunes around.,10,Comedia,scam up comedy,2023
-,Kevin Veatch,"['Birke Duncan', 'Jason Marc Harris']","Dolly Jefferson has worked as the English Department secretary for thirty-seven years. She was reading a horror novel written by her favorite professor, Jason Marc Harris. The book made her tremble in fear. Then Mrs. Jefferson's cat, Mister Tabby, attacked the novel and tore it t... Leer todo",4,Comedia,the offended cat,2023
-,Victor Hampson,"['John Dredge', 'Victor Hampson']","Comedy short about a man's regret for a very awkward situation. After Andy bumps into a woman and causes her to drop her bag, he tries to apologize, but his embarrassed rambling only makes the situation worse.",7,Comedia,splorry,2023
-,"['Cody Mc', 'Han']","['Cody Mc', 'Han']","A misguided father forces his unwilling son to spend a day with him learning to play the family pastime of baseball. A tradition that goes back further than he could imagine. With the help of an old family bat, both sides learn more about each other and what a relationship means ... Leer todo",15,Comedia,baseball with dad,2023
-,Troy Burbank,"['Michele Burbank', 'Troy Burbank']",-,12,Comedia,garage sale,2023
-,Cat BC,Cat BC,A Roblox comedy short about new players.,1,Comedia,short comedy 2,2023
6.4,Sebastian Johansson-Micci,"['Manne Indahl', 'Sebastian Johansson-Micci']","A final feedback meeting is being held prior to the release of Fläderholmen Art School's new commercial. Everyone is happy, but then a thought arises as to whether the commercial can be perceived as too white. The meeting escalates to a debate about how it happened, if it can be ... Leer todo",13,Comedia,filmen känns för vit,2023
-,Grady Fiorio,"['Grady Fiorio', 'Chris Rose']","When a stranger asks a pizza delivery driver for a ride, they find themselves in a race against the clock to deliver a pizza and save the delivery driver's job.",10,Comedia,it's not delivery,2023
6.9,Onur Yagiz,Onur Yagiz,"This Saturday is a Turkish wedding day at Espace Venise. Huddled in a car in the parking lot, Fatih, 21, wants to get married. He has set his sights on Ipek, Recep's sister. But neither Murat, his best friend, nor Recep, nor even Ipek are aware of this yet.",15,Comedia,fatih le conquérant,2023
7.1,Sandy Honig,"['Annabel Meschke', 'Sabina Meschke', 'Sandy Honig']",Pennies from Heaven is a short comedy about two eccentric twin sisters who stumble upon a pickup truck full of pennies and follow the adventure wherever it takes them.,11,Comedia,pennies from heaven,2023
-,Anna Margaret Hollyman,Anna Margaret Hollyman,"It follows Bennett, a nonbinary new parent, who arrives late to their postpartum ""Mamas Group"" at a place called ""Wüm"" with 3-month-old daughter, Edie.",12,Comedia,wüm,2023
-,"['Jackson Pendergist', 'Lukas Williams']",Ajay Pal,"A group of four must find out who's been killing everyone, before it's to late",-,Comedia,don't blink,2023
-,Arturs Zeps,"['Toms Upitis', 'Toms Zarans']","Frosty Night is a tale set in modern-day post-soviet city suburbs about a teenage boy who gets a surprise visit from the anthropomorphic, dark, and crude character Krampus due to a wish gone wrong. The night spirals into a nightmare unraveling the bad, the worse, and the wishes o... Leer todo",12,Comedia,frosty night,2023
-,Jude Harris,"['Krista Fatka', 'Jude Harris']","Funny Face follows Sophie as she arrives home from 10 hours surgery in a haze of pain and anesthesia. As Sophie recovers, Morgan and Randy unite against an unhelpful home nurse, their common enemy on a difficult night.",15,Comedia,funny face,2023
-,Xavier Banks,"['Xavier Banks', 'Aubrey Hyer', 'Aliya Krebs']",A student writes an essay when his future self tries to stop him.,2,Comedia,pearadox,2023
-,Evan Dawson,Evan Dawson,"After finishing a film, the protagonist ventures through his various options debating on what to watch next.",3,Comedia,choices,2023
5.0,Abhishek Roy Sanyal,"['Sangharsh Mane', 'Prashant Pandey', 'Akshay Parvatkar']","Two police officers, Salunke and Thakkar, shot local gang leader Baba Fanse. Only one of them, however, will receive a medal for killing him. The question of who shot him first has now pitted Salunke and Thakkar against each other.",25,Comedia,gunchakkar,2023
-,Francis Wu,-,"An unsatisfied college student, who returns home determined to persuade his parents of his new career plans, is met with resistance when they don't find the humor in his actions or jokes.",12,Comedia,clown orthodontist,2023
-,"['Naomi Christie', 'Jamar Harding']",Naomi Christie,-,-,Comedia,richie rich hustla,2023
-,Scott Lazer,-,Behind the scenes of the US Open Ball Crew tryouts,13,Comedia,ball people,2023
7.1,Sean Wang,-,"A personal love letter from director Sean Wang to his Nai Nai and Wài Pó, a grandma super team that dances, stretches, and farts their sorrows away.",17,Comedia,nai nai & wài pó,2023
7.5,David Fidalgo,David Fidalgo,"David lives alone with his kitty, Sandwich Cat. It seemed like an ordinary day, but an unexpected visit will lead him to a crucial reflection to humanity",11,Comedia,sandwich cat,2023
-,Ashleigh Ramirez,"['Ashleigh Ramirez', 'Shanay Warren']","After another fight, Eden and Kai have made it official. Recapping the night to her roommate, Eden's imagination and reality cross paths and nothing is matching up.",11,Comedia,it'll pass,2023
-,Mateusz Miroslaw Lis,"['Mateusz Miroslaw Lis', 'Stefano Pellizzari']",-,7,Comedia,supermercati infiniti,2023
6.8,"['Fidel Ruiz-Healy', 'Tyler Walker']","['Conor Murphy', 'Fidel Ruiz-Healy', 'Tyler Walker']","A disaffected gas station clerk finds out why they call it the ""graveyard shift"" after oil drillers set loose an ancient race of mind-controlling parasites.",12,Comedia,dead enders,2023
7.0,Nick Roney,"['Ed Leer', 'Nick Roney']","Fleeing a long term relationship, a young man seeks refuge with his best friends. After discovering their strange instruments, he'll learn the bachelor lifestyle is not as sweet as it sounds.",9,Comedia,the flute,2023
7.2,"['Nicole Daddona', 'Adam Wilder']","['Nicole Daddona', 'Adam Wilder']","Follows a faceless suburban family with an unusual appetite, known as The Mundanes.",4,Comedia,the mundanes,2023
2.8,Carolina Lebensmühlbacher,Carolina Lebensmühlbacher,-,2,Comedia,wg-frieden,2023
-,Todor Begenisic,Todor Begenisic,"The story follows Slavko, and his final night before moving to another country and leaving his beloved childhood town.",10,Comedia,selidba,2023
8.5,"['Haley Alea Erickson', 'Taylor Washington']",Haley Alea Erickson,"Follows Inga, a pedantic pregnant woman who hires Annie, an out-of-work actor, to role play as her daughter-to-be.",13,Comedia,call me mommy,2023
-,Bethiael Alemayoh,Bethiael Alemayoh,Follows a former bride-to-be as she tries to sell her wedding dress.,6,Comedia,dressed,2023
-,"['Leslie Herzig', 'Finn Meisner', 'Lukas Wind']",-,"In an insect food farm, millions of crickets are being bred, frozen, packaged, and fried. Ordinary, everyday process in the farm is a one-time catastrophe for the crickets and usually ends with their certain death.",3,Comedia,remove hind legs before consumption,2023
-,Georges Rottier,Georges Rottier,"Desperate to impress the love of his life and leave with her to a tropical getaway, Rocky, a deranged alpha-male, tries to delve into the illicit realm of animal trafficking as he attempts to sell a Tibetan Mastiff in Antwerp's Chinatown.",17,Comedia,rocky meets lucy,2023
-,"['Robbie Ryde', 'Mathew Young']",Cyril Meyer,-,11,Comedia,coming out,2023
-,Chelsea Smith,"['Benjamin Christopher', 'Chelsea Smith']","Courtship goes to court. As a trial relationship ends, two lovers go to court to determine - was their romance was sabotaged, or doomed from the start?",-,Comedia,the trial,2023
7.1,Axel Ramirez,-,-,-,Comedia,i porno-astronauti xxx,2023
-,"['Clentonium', 'Merseer']","['Clentonium', 'Merseer']","A Gmod Machinima about a man who must save the world from the tyranny brought on by a fascist dictator who threatens to ""Unify The World.""",-,Comedia,the standoff,2023
-,Destin Freeman,Destin Freeman,"On a rainy and stormy night, this little girl can't sleep, and to add more to it there's a monster under her bed, what can her dad do to protect her?",-,Comedia,a monster under my bed,2023
