titulo,anio,puntuacion,id
Un aller simple,2001,-,tt0242981
Kill Me Later,2001,,tt0243595
Waking Life,2001,81,tt0243017
Campfire Stories,2001,22,tt0244452
Dust,2001,20,tt0243232
L.I.E.,2001,84,tt0242587
Harvard Man,2001,33,tt0242508
"Mercredi, folle journée!",2001,,tt0244071
The Doe Boy,2001,68,tt0243222
The Affair of the Necklace,2001,-,tt0242252
TreatShack,2001,,tt0243617
Investigating Sex,2001,30,tt0243991
Bully,2001,54,tt0242193
The Hole,2001,53,tt0242527
Going Back,2001,50,tt0243278
To End All Wars,2001,62,tt0243609
Va savoir,2001,,tt0242994
The Man Who Wasn't There,2001,81,tt0243133
Mi dulce,2001,-,tt0244072
Cahoots,2001,,tt0243059
Divoké vcely,2001,,tt0243859
Bridget Jones's Diary,2001,80,tt0243155
Love and War,2001,,tt0244297
Tra due mondi,2001,,tt0243806
Tmavomodrý svet,2001,,tt0244479
Sólo por hoy,2001,,tt0243569
Come Together,2001,100,tt0243828
Edges of the Lord,2001,71,tt0245090
The Pearl,2001,-,tt0245350
The Next Big Thing,2001,41,tt0245317
Pavilion of Women,2001,,tt0244709
Klassikko,2001,,tt0246005
Perfume,2001,11,tt0245356
Extremedays,2001,,tt0245891
The Fluffer,2001,49,tt0245115
Things Behind the Sun,2001,100,tt0245501
Il mestiere delle armi,2001,,tt0245276
Metal,2001,-,tt0246076
Serenades,2001,-,tt0246226
Joe Dirt,2001,9,tt0245686
Forgive Me Father,2001,-,tt0245904
Les portes de la gloire,2001,,tt0246158
Snakeskin,2001,56,tt0244803
Y tu mamá también,2001,91,tt0245574
Invincible,2001,55,tt0245171
Domenica,2001,,tt0245084
Crush,2001,36,tt0245407
Charlotte Gray,2001,33,tt0245046
Jack the Dog,2001,-,tt0245634
The Fence,2001,94,tt0245109
Alex in Wonder,2001,60,tt0246228
Lift,2001,50,tt0246037
Lost and Delirious,2001,51,tt0245238
Kingdom Come,2001,27,tt0246002
"Oui, mais...",2001,,tt0246278
To tama,2001,,tt0246268
False Start,2001,-,tt0246409
Nailed,2001,9,tt0246108
Bella Martha,2001,,tt0246772
Wie Feuer und Flamme,2001,,tt0246853
Le lait de la tendresse humaine,2001,,tt0246744
Donnie Darko,2001,87,tt0246578
In the Shadows,2001,39,tt0247427
Focus,2001,56,tt0246628
Thema Nr. 1,2001,,tt0246978
Kabhi Khushi Kabhie Gham...,2001,,tt0248126
Kikar Ha-Halomot,2001,,tt0246730
The Believer,2001,82,tt0247199
Ignition,2001,5,tt0247419
The Medicine Show,2001,-,tt0247512
Magik and Rose,2001,-,tt0248164
El sueño del caimán,2001,-,tt0248490
Rentun ruusu,2001,,tt0249110
In the Bedroom,2001,93,tt0247425
Women in Film,2001,57,tt0247823
Honolulu,2001,20,tt0248093
Forbidden City,2001,,tt0248017
The Quickie,2001,44,tt0247645
Love & Support,2001,-,tt0248966
No Such Thing,2001,31,tt0248190
"Two Days, Nine Lives",2001,,tt0247786
Joki,2001,,tt0248928
Storytelling,2001,54,tt0250081
Young Love,2001,100,tt0249261
Goebbels und Geduldig,2001,,tt0249542
Gabriel & Me,2001,11,tt0249624
Julietta,2001,-,tt0248123
Das Experiment,2001,,tt0250258
Crash Point Zero,2001,25,tt0248742
Hedwig and the Angry Inch,2001,,tt0248845
The Other Side of Heaven,2001,30,tt0250371
Anthrax,2001,-,tt0250214
Losing Grace,2001,-,tt0250513
Asoka,2001,100,tt0249371
Plan B,2001,29,tt0249082
Yaadein...,2001,,tt0248617
Double Bang,2001,14,tt0251057
Crooked Earth,2001,66,tt0251032
Le petit poucet,2001,25,tt0249081
Ali,2001,68,tt0248667
Vakvagányok,2001,,tt0251458
Dekapentavgoustos,2001,,tt0251661
Stickmen,2001,87,tt0251415
Honolulu Baby,2001,-,tt0251734
Der Tunnel,2001,,tt0251447
Chico,2001,-,tt0251636
Drakarna över Helsingfors,2001,,tt0248770
The Deep End,2001,-,tt0250323
Out of the Black,2001,,tt0250636
Magic Rock,2001,57,tt0251193
High Heels and Low Lifes,2001,,tt0253126
Night at the Golden Eagle,2001,41,tt0250617
The Bunker,2001,80,tt0252963
Nicolas,2001,-,tt0253314
Nikita Blues,2001,40,tt0251294
Liefje,2001,,tt0252641
Mademoiselle,2001,33,tt0253225
Pledge of Innocence,2001,,tt0253487
Crazy/Beautiful,2001,63,tt0250224
La répétition,2001,,tt0253612
Fast Sofa,2001,38,tt0251696
L.A.P.D.: To Protect and to Serve,2001,8,tt0250485
The Brothers,2001,63,tt0250274
"Not Afraid, Not Afraid",2001,-,tt0250622
Gypsy 83,2001,54,tt0251110
Way Off Broadway,2001,60,tt0250625
Adieu Babylone,2001,,tt0252194
Almost Salinas,2001,20,tt0252225
Double Whammy,2001,30,tt0250347
Deham,2001,,tt0252363
Buffalo Soldiers,2001,73,tt0252299
All the Queen's Men,2001,7,tt0252223
L'homme des foules,2001,,tt0250427
Forever After,2001,-,tt0252449
Sri Manjunatha,2001,50,tt0249783
Zir-e poost-e shahr,2001,,tt0250125
Rennie's Landing,2001,53,tt0251370
The Grey Zone,2001,69,tt0252480
Le vélo de Ghislain Lambert,2001,,tt0252665
Rave Macbeth,2001,43,tt0251364
Heist,2001,68,tt0252503
The Discovery of Heaven,2001,67,tt0251052
Hearts in Atlantis,2001,49,tt0252501
Manic,2001,68,tt0252684
My Best Friend's Wife,2001,,tt0253114
No Turning Back,2001,60,tt0253335
Syndare i sommarsol,2001,-,tt0253197
Last Orders,2001,79,tt0253200
Nynke,2001,,tt0254610
Le stade de Wimbledon,2001,,tt0254791
The Fourth Angel,2001,28,tt0254334
The Point Men,2001,36,tt0254703
CQ,2001,66,tt0254199
Making Metamorphosis,2001,,tt0254448
One Eyed King,2001,33,tt0254626
China: The Panda Adventure,2001,,tt0255055
Negocio Redondo,2001,,tt0255414
March,2001,-,tt0255348
Tortilla Soup,2001,75,tt0255653
Lucía y el sexo,2001,,tt0254455
La pianiste,2001,,tt0254686
Daun Haus,2001,,tt0255958
Justin Brown,2001,-,tt0255283
How Harry Became a Tree,2001,62,tt0256084
Dog Eat Dog,2001,50,tt0254284
The Devil's Backbone,2001,93,tt0256009
Todo me pasa a mí,2001,,tt0253821
Waking Up in Ireland,2001,,tt0253923
The Anniversary Party,2001,,tt0254099
Terrorama!,2001,,tt0255637
Concorrenza sleale,2001,,tt0254235
Baby Boy,2001,71,tt0255819
Last Wedding,2001,83,tt0256871
Intimacy,2001,66,tt0256103
Ce vieux rêve qui bouge,2001,,tt0256666
Kept,2001,-,tt0256856
Zubeidaa,2001,64,tt0255713
The Safety of Objects,2001,50,tt0256359
En sång för Martin,2001,,tt0257215
Pauline & Paulette,2001,,tt0256259
Pretty When You Cry,2001,39,tt0256374
Une jeune fille à la fenêtre,2001,,tt0257245
Heart of Stone,2001,25,tt0257750
Road to Redemption,2001,62,tt0256341
Chori Chori Chupke Chupke,2001,,tt0256692
Khushi,2001,45,tt0258490
Shallow Hal,2001,49,tt0256380
Judgment,2001,53,tt0257408
Danny's Wish,2001,,tt0258512
Closure,2001,80,tt0259258
Morlang,2001,56,tt0257935
Vyhnání z ráje,2001,,tt0259097
Juego de Luna,2001,,tt0259376
Du soleil pour les gueux,2001,,tt0259289
Siniestro,2001,,tt0258159
Loin,2001,,tt0258242
Lovely & Amazing,2001,86,tt0258273
Lantana,2001,91,tt0259393
Se souvenir des belles choses,2001,,tt0259440
Xin shi zi jie tou,2001,,tt0259742
Knight Club,2001,37,tt0259386
Malunde,2001,,tt0259417
La voz de su amo,2001,,tt0259730
Blind Obsession,2001,-,tt0259218
The Unsaid,2001,72,tt0258967
The Truth Game,2001,,tt0259690
Ordinary Sinner,2001,17,tt0259054
Outlaw,2001,21,tt0260261
Taking Sides,2001,73,tt0260414
Don't Say a Word,2001,24,tt0260866
The Rest of Your Life,2001,,tt0261236
Félix et Lola,2001,,tt0260036
Mullet,2001,43,tt0261842
Be.Angeled,2001,,tt0261804
Son de mar,2001,,tt0261311
Jackpot,2001,29,tt0261755
Ne dis rien,2001,,tt0260225
Face to Face,2001,-,tt0262408
C'est la vie,2001,73,tt0260198
Podari mne lunnyy svet,2001,,tt0261182
Vademberek,2001,,tt0261379
Carman: The Champion,2001,11,tt0262462
La plage noire,2001,,tt0260283
Lisa,2001,69,tt0261800
Condenado à Liberdade,2001,,tt0262345
Le pornographe,2001,,tt0262699
Gelbe Kirschen,2001,,tt0261706
Piñero,2001,42,tt0261066
Posseteni ot gospoda,2001,,tt0262700
Poklonnik,2001,-,tt0261185
Riconciliati,2001,,tt0262174
Big Bad Love,2001,42,tt0260746
Les âmes fortes,2001,,tt0262942
Me Without You,2001,,tt0263725
Going Greek,2001,66,tt0263386
Les jolies choses,2001,,tt0263496
Minha Vida em Suas Mãos,2001,,tt0263748
World Traveler,2001,34,tt0262911
The Man from Elysian Fields,2001,52,tt0265307
Torzók,2001,,tt0264100
Love the Hard Way,2001,28,tt0263671
Seaside Seduction,2001,,tt0265716
Un jeu d'enfants,2001,,tt0265932
Chinna,2001,-,tt0263199
Ligne 208,2001,,tt0265285
Sole negli occhi,2001,,tt0265300
Love/Life as a House,2001,,tt0264796
Black Hawk Down,2001,77,tt0265086
Monsoon Wedding,2001,95,tt0265343
Scenes of the Crime,2001,50,tt0265709
De vriendschap,2001,,tt0266017
Das Fähnlein der sieben Aufrechten,2001,,tt0266527
L'ultimo bacio,2001,,tt0265930
What Matters Most,2001,50,tt0266041
Falling Like This,2001,,tt0266529
Bella ciao,2001,-,tt0266316
Zoe,2001,80,tt0266102
Without Charlie,2001,,tt0266057
Crime and Punishment,2002,30,tt0096056
The Dancer Upstairs,2002,64,tt0118926
Random Shooting in L.A.,2002,,tt0119980
Frida,2002,76,tt0120679
Shivam,2002,-,tt0130255
The Good War,2002,-,tt0149253
The Bacchae,2002,,tt0154187
Easter,2002,,tt0160240
"António, Um Rapaz de Lisboa",2002,,tt0162862
White Boy,2002,17,tt0161088
Three Days of Rain,2002,40,tt0162838
The Sum of All Fears,2002,59,tt0164184
City of Ghosts,2002,48,tt0164003
Highway,2002,69,tt0165361
Interstate 60: Episodes of the Road,2002,,tt0165832
Spirit: Stallion of the Cimarron,2002,69,tt0166813
Antwone Fisher,2002,78,tt0168786
The Lord of the Rings: The Two Towers,2002,95,tt0167261
La balsa de piedra,2002,,tt0175203
O Delfim,2002,-,tt0175557
The Story of O: Untold Pleasures,2002,-,tt0176185
Moonlight Mile,2002,63,tt0179098
Dead Man's Dream,2002,,tt0184387
Maryam,2002,78,tt0184719
New Best Friend,2002,,tt0191074
Swindle,2002,53,tt0190938
O Gotejar da Luz,2002,,tt0191161
Meet Prince Charming,2002,49,tt0194143
Looking for Leonard,2002,80,tt0193545
Viva la scimmia,2002,,tt0195131
A Falha,2002,,tt0197448
Secret Pleasures,2002,-,tt0199007
Tornare indietro,2002,,tt0202457
Johan Padan a la descoverta de le Americhe,2002,,tt0202416
2 Birds with 1 Stallone,2002,,tt0206778
Alma Mater,2002,-,tt0206098
The Water Game,2002,,tt0207826
Ginostra,2002,32,tt0208491
Ken Park,2002,,tt0209077
Looking for Jimmy,2002,,tt0210816
Road Dogz,2002,86,tt0210953
A Selva,2002,,tt0210971
Villa des roses,2002,50,tt0209464
I banchieri di Dio,2002,,tt0212797
The Tracker,2002,88,tt0212132
The Streetsweeper,2002,,tt0213266
Asesinato en lunes de carnaval,2002,,tt0213824
Cuba,2002,42,tt0215687
Searching for Paradise,2002,71,tt0217787
Redemption of the Ghost,2002,38,tt0219272
Unconditional Love,2002,14,tt0219374
Gangs of New York,2002,73,tt0217505
The Last Place on Earth,2002,60,tt0218390
Séraphin: un homme et son péché,2002,,tt0221013
Briar Patch,2002,71,tt0220343
Hum Tumhare Hain Sanam,2002,48,tt0222024
Temporal,2002,-,tt0226514
24 heures de la vie d'une femme,2002,,tt0229187
O Fato Completo Ou À Procura De Alberto,2002,,tt0228293
McAllister Affair: The Gathering,2002,,tt0229567
Deuces Wild,2002,3,tt0231448
Cavale,2002,,tt0233418
The Cross,2002,-,tt0234797
Collateral Damage,2002,19,tt0233469
Après la vie,2002,,tt0233230
The Salton Sea,2002,,tt0235737
Wicked Spring,2002,56,tt0235048
Queen of the Damned,2002,17,tt0238546
Devdas,2002,86,tt0238936
Equilibrium,2002,40,tt0238380
The Dangerous Lives of Altar Boys,2002,76,tt0238924
Florida City,2002,,tt0241453
The Angel Doll,2002,68,tt0240340
Till Human Voices Wake Us,2002,25,tt0240980
Halalabad Blues,2002,,tt0241518
The Four Feathers,2002,42,tt0240510
Féroce,2002,,tt0240521
Sweetie Pie,2002,,tt0241998
Par 6,2002,,tt0244122
A Time for Dancing,2002,75,tt0242953
The Final Curtain,2002,40,tt0243904
Cottonmouth,2002,,tt0244471
XX/XY,2002,42,tt0245573
Just a Kiss,2002,18,tt0245479
Cruel Game,2002,,tt0245522
Windtalkers,2002,33,tt0245562
The Count of Monte Cristo,2002,73,tt0245844
King Rikki,2002,,tt0246890
Heaven,2002,73,tt0246677
Dummy,2002,70,tt0246592
The Healer,2002,17,tt0246719
Juwanna Mann,2002,10,tt0247444
Aap Mujhe Achche Lagne Lage,2002,,tt0247911
The Trip,2002,38,tt0250067
Even Steven,2002,,tt0250365
Na Tum Jaano Na Hum,2002,,tt0248216
Jumping for Joy,2002,-,tt0251163
Umur,2002,,tt0249215
Leaving the Land,2002,,tt0251795
Unfaithful,2002,50,tt0250797
Baby of the Family,2002,,tt0252918
Turn of Faith,2002,14,tt0250790
John Q,2002,,tt0251160
Hart's War,2002,60,tt0251114
Maid in Manhattan,2002,38,tt0252076
97 Brooks,2002,,tt0250181
Rabbit-Proof Fence,2002,88,tt0252444
Killing Me Softly,2002,0,tt0250468
Don't Let Go,2002,-,tt0250804
The Pianist,2002,95,tt0253474
Now & Forever,2002,20,tt0255432
Road to Perdition,2002,81,tt0257044
Purpose,2002,55,tt0257019
Die Frau die an Dr. Fabian zweifelte,2002,,tt0256761
Possession,2002,14,tt0256276
Bolivar soy yo,2002,,tt0257282
High Crimes,2002,30,tt0257756
About Schmidt,2002,85,tt0257360
Panic Room,2002,76,tt0258000
The Quiet American,2002,87,tt0258068
Dragonfly,2002,7,tt0259288
My Big Fat Greek Wedding,2002,76,tt0259446
Paid in Full,2002,53,tt0259484
S1m0ne,2002,,tt0258153
Corto Maltese: La cour secrète des Arcanes,2002,78,tt0259134
The Reckoning,2002,39,tt0258816
Swimming Upstream,2002,61,tt0259017
Cazador de sombras,2002,,tt0259238
The Ring of the Buddha,2002,,tt0260325
Hometown Legend,2002,76,tt0260695
Mischka,2002,,tt0260185
A Gentleman's Game,2002,58,tt0260924
Empire,2002,21,tt0262396
Como el gato y el ratón,2002,,tt0263017
Changing Lanes,2002,78,tt0264472
El embrujo de Shanghai,2002,,tt0264571
More Than Puppy Love,2002,80,tt0263761
Home Room,2002,55,tt0264689
"Thank You, Good Night",2002,-,tt0265864
The Mothman Prophecies,2002,52,tt0265349
Pumpkin,2002,36,tt0265591
Men with Brooms,2002,57,tt0263734
Catch Me If You Can,2002,96,tt0264464
Black Mask 2: City of Masks,2002,17,tt0264429
Just Can't Get Enough,2002,50,tt0265252
Black Angel,2002,21,tt0267261
Abandon,2002,16,tt0267248
One Hour Photo,2002,,tt0265459
Der Felsen,2002,,tt0265188
The Abduction Club,2002,,tt0264333
Strange Hearts,2002,,tt0265625
Ripley's Game,2002,92,tt0265651
The Slaughter Rule,2002,74,tt0266971
K-19: The Widowmaker,2002,60,tt0267626
Stray Dogs,2002,73,tt0267000
The Rookie,2002,84,tt0265662
Death to Smoochy,2002,,tt0266452
Al's Lads,2002,-,tt0268130
Petites misères,2002,,tt0266849
L'italiano,2002,,tt0267605
Close Enough to Touch,2002,-,tt0268229
Adaptation.,2002,,tt0268126
Hundtricket: The Movie,2002,,tt0268374
No somos nadie,2002,,tt0268261
The Greatest Adventure of My Life,2002,-,tt0268727
City by the Sea,2002,48,tt0269095
Em Volta,2002,,tt0269191
Global Heresy,2002,74,tt0269281
Laissez-passer,2002,,tt0269461
Raat Chali Hai Jhoom Ke,2002,,tt0269755
American Gun,2002,39,tt0270197
Felhö a Gangesz felett,2002,39,tt0270035
Dirty Liar,2002,,tt0270911
Teknolust,2002,30,tt0270688
Hollywood Vampyr,2002,-,tt0270991
Mujhse Dosti Karoge!,2002,,tt0272736
Black Swan,2002,85,tt0271400
L'adversaire,2002,,tt0273069
The Other Brother,2002,,tt0271045
Bark!,2002,14,tt0273453
Hus i helvete,2002,,tt0271000
Confessions of a Dangerous Mind,2002,80,tt0270288
Tadpole,2002,77,tt0271219
Jane White Is Sick & Twisted,2002,,tt0271018
Happy Here and Now,2002,50,tt0271537
Narc,2002,83,tt0272207
Cock & Bull Story,2002,46,tt0271798
Zig Zag,2002,-,tt0271885
Joshua,2002,22,tt0271582
Punch-Drunk Love,2002,79,tt0272338
Pyar Ki Dhun,2002,,tt0271742
Contagion,2002,39,tt0272557
Beauty Betrayed,2002,-,tt0273457
Ararat,2002,,tt0273435
24 Hour Party People,2002,87,tt0274309
Poolhall Junkies,2002,33,tt0273982
Orange County,2002,47,tt0273923
Le doux amour des hommes,2002,,tt0274471
Chacho Rom,2002,,tt0274424
Callas Forever,2002,41,tt0274407
Club Le Monde,2002,80,tt0274430
Pyaar Diwana Hota Hai,2002,20,tt0274019
The Hours,2002,79,tt0274558
Made-Up,2002,39,tt0274643
Secretary,2002,78,tt0274812
Yadon ilaheyya,2002,,tt0274428
Nothing So Strange,2002,-,tt0274639
People I Know,2002,45,tt0274711
Sin destino,2002,,tt0274847
The Decay of Fiction,2002,,tt0275295
Crossroads,2002,15,tt0275022
Where Eskimos Live,2002,47,tt0275072
*Corpus Callosum,2002,,tt0275275
Rue des plaisirs,2002,,tt0275639
Ciao America,2002,-,tt0275263
Lilo & Stitch,2002,87,tt0275847
Fogbound,2002,-,tt0276140
All Night Bodega,2002,,tt0277789
About a Boy,2002,93,tt0276751
Never Get Outta the Boat,2002,78,tt0277184
Histoire de Pen,2002,,tt0277625
Landspeed,2002,41,tt0277790
We Were Soldiers,2002,64,tt0277434
Shooters,2002,45,tt0278035
Panic,2002,91,tt0277944
Dead Heat,2002,27,tt0277744
Clover Bend,2002,-,tt0278395
Enough,2002,21,tt0278435
Insomnia,2002,92,tt0278504
The Good Girl,2002,82,tt0279113
Heart of America,2002,20,tt0279037
Time of Fear,2002,0,tt0279469
Spider,2002,85,tt0278731
Jack & Ella,2002,-,tt0278514
Dark Blue,2002,59,tt0279331
The Importance of Being Earnest,2002,57,tt0278500
Man of Faith,2002,,tt0279721
Divine Secrets of the Ya-Ya Sisterhood,2002,44,tt0279778
Jedermanns Fest,2002,,tt0279154
EvenHand,2002,70,tt0279074
Las caras de la luna,2002,,tt0279725
Les amants du Nil,2002,,tt0279871
She's No Angel,2002,56,tt0279410
Trapped,2002,,tt0280380
Better Luck Tomorrow,2002,81,tt0280477
Ash Wednesday,2002,25,tt0280438
I Am Dina,2002,75,tt0281924
Baby,2002,-,tt0280874
Igby Goes Down,2002,75,tt0280760
Femme Fatale,2002,49,tt0280665
Undisputed,2002,49,tt0281322
The Hard Word,2002,40,tt0280490
Gebürtig,2002,-,tt0280699
Inferno,2002,23,tt0282613
Carnages,2002,,tt0280523
Bloody Sunday,2002,92,tt0280491
Amen.,2002,,tt0280653
The Banger Sisters,2002,48,tt0280460
Liberty Stands Still,2002,20,tt0280870
Pacino Is Missing,2002,-,tt0281024
Bella Bettien,2002,-,tt0282378
29 Palms,2002,0,tt0283090
Woman on Fire,2002,-,tt0283149
Tuck Everlasting,2002,60,tt0283084
White Oleander,2002,,tt0283139
Amida-do dayori,2002,,tt0283878
Children of the Flag,2002,,tt0283992
Fleurs de sang,2002,,tt0284117
Spun,2002,37,tt0283003
Le loup de la côte Ouest,2002,,tt0280882
A Walk to Remember,2002,29,tt0281358
Vu khúc con cò,2002,,tt0281209
The Good Thief,2002,77,tt0281820
Quicksand,2002,-,tt0282883
Lone Hero,2002,52,tt0282695
Gangsters,2002,67,tt0282515
Kondaveeti Simhasanam,2002,,tt0280845
La repentie,2002,,tt0283567
West of Here,2002,-,tt0283680
Love Liza,2002,54,tt0282698
The Scoundrel's Wife,2002,22,tt0282945
Hot Dog,2002,-,tt0282578
Rok dábla,2002,,tt0282917
Seung fei,2002,,tt0282860
Chance,2002,77,tt0282410
Vivante,2002,,tt0282251
The Climb,2002,90,tt0283999
Garage Days,2002,45,tt0280696
Miradas,2002,,tt0283490
Bear's Kiss,2002,46,tt0283915
The Rose Technique,2002,,tt0283574
Assassination Tango,2002,47,tt0283897
Shottas,2002,18,tt0281190
Black Point,2002,25,tt0283942
Mother Ghost,2002,52,tt0284320
Skins,2002,38,tt0284494
Charlotte Sometimes,2002,81,tt0284478
Peau d'ange,2002,,tt0284387
Shararat,2002,20,tt0284479
Training Wheels,2002,,tt0281231
Lundi matin,2002,,tt0284277
Swingers,2002,-,tt0284534
1 na 1,2002,,tt0284217
And Now... Ladies and Gentlemen...,2002,,tt0283883
Bâtards,2002,,tt0284442
Nogo,2002,,tt0284354
L'auberge espagnole,2002,,tt0283900
Children on Their Birthdays,2002,68,tt0283991
Demonlover,2002,53,tt0284034
Left Behind II: Tribulation Force,2002,67,tt0283644
Walking on Water,2002,83,tt0284631
Swimfan,2002,,tt0283026
The Emperor's Club,2002,50,tt0283530
Chopin: Desire for Love,2002,21,tt0284406
WiseGirls,2002,44,tt0284655
The Anarchist Cookbook,2002,37,tt0284850
Australian Rules,2002,74,tt0285006
Coastlines,2002,48,tt0284971
Cacería,2002,,tt0284935
Ted Bundy,2002,,tt0284929
Farewell to Harry,2002,71,tt0285086
Hi Frank!,2002,,tt0285181
Cube 2: Hypercube,2002,45,tt0285492
Epsteins Nacht,2002,,tt0285547
Respiro,2002,77,tt0286516
Coney Island Baby,2002,50,tt0286557
La chatte à deux têtes,2002,,tt0287364
Da zero a dieci,2002,,tt0287393
Tattoo,2002,69,tt0286204
Bend It Like Beckham,2002,85,tt0286499
Musikk for bryllup og begravelser,2002,,tt0287580
Revengers Tragedy,2002,60,tt0286921
La bande du drugstore,2002,,tt0286482
Crazy as Hell,2002,,tt0285487
L.A. X,2002,,tt0285668
Bánk bán,2002,-,tt0286529
Five Years,2002,-,tt0285563
Edge of Madness,2002,,tt0287140
King's Highway,2002,,tt0288230
Bang Bang You're Dead,2002,90,tt0288439
All or Nothing,2002,82,tt0286261
Deathwatch,2002,-,tt0286306
The House Next Door,2002,25,tt0286702
Signs,2002,75,tt0286106
28 Days Later...,2002,,tt0289043
Folk flest bor i Kina,2002,,tt0285566
El lugar donde estuvo el paraíso,2002,,tt0285683
Dahmer,2002,,tt0285728
Pandora's Box,2002,85,tt0285869
Hable con ella,2002,,tt0287467
Passionada,2002,57,tt0285879
Stolen Summer,2002,36,tt0286162
The Badge,2002,33,tt0286493
Sunshine State,2002,,tt0286179
Mou han fou wut,2002,,tt0286057
Deseo,2002,-,tt0289152
La soledad era esto,2002,,tt0289461
Hukkle,2002,100,tt0289229
Nos miran,2002,,tt0289361
Les femmes... ou les enfants d'abord...,2002,,tt0287439
Choses secrètes,2002,,tt0287963
La marcha verde,2002,,tt0289319
La guerre à Paris,2002,,tt0288554
Angela,2002,66,tt0287914
Ultimo stadio,2002,,tt0288274
Emmett's Mark,2002,47,tt0287425
"Ni vivo, ni muerto",2002,,tt0288651
Les percutés,2002,,tt0288167
Le frère du guerrier,2002,-,tt0287448
The Year That Trembled,2002,32,tt0288324
Before You Go,2002,,tt0288623
Red Dragon,2002,69,tt0289765
Taboo,2002,76,tt0288243
Between Strangers,2002,,tt0289668
Malevolent,2002,27,tt0289589
Alias,2002,39,tt0289055
Patul lui Procust,2002,,tt0289756
Big Ain't Bad,2002,-,tt0289864
Výlet,2002,,tt0289786
Phase IV,2002,10,tt0289758
Potestad,2002,,tt0290032
Blue Car,2002,81,tt0290145
Almodou,2002,,tt0290411
Nearest to Heaven,2002,18,tt0290435
A Light in the Darkness,2002,-,tt0290233
