puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
-,Rebecca Salzer,-,"An intimate, unguarded exploration of male relationships and community among men and boys. In a series of screendance snapshots, two adult men and two boys reveal some of the nuanced ways in which men and boys physically communicate, as brothers, as friends, as parents, and as partners. Inspired by previous collaborations with dancers Liam Clancy and Eric Geiger, as w... Leer todo",9,Accion,before us,2013
8.6,"['Colin Mc', 'Guire', 'Connor Mc', 'Guire']","['Colin Mc', 'Guire', 'Connor Mc', 'Guire']",-,30,Accion,the violent world of parker,2013
6.6,Sean Laera,-,It is about alibaba on a quest for kebab,-,Accion,batman: the fire rises,2013
-,George Pierre,George Pierre,"When Marcus Ford decides he will not accept his doctors prognosis of his current deteriorating health condition, he seeks the opinion of another doctor. The test results send him into a violent spiraling frenzy.",16,Accion,prognosis,2013
-,Joseph A. Elmore Jr.,Andre Campbell,A wanted man involved in human trafficking sends a message to his unborn child.,9,Accion,message to my unborn,2013
6.5,Stephen Reedy,Stephen Reedy,"A man fights his physical and emotional demons in a hellish landscape. A Cinematic and Emotional short film made in response to producer/actor Eric Lim's sister committing suicide, funded by her inherited wedding fund.",6,Accion,the forge,2013
-,Leo Montiel,Leo Montiel,A group of tenants surviving a bio-chemical holocaust on the rooftop of their apartment building.,-,Accion,red tide rising,2013
-,America Young,Steve Jaros,"When professional wrestler, Colt Cabana AKA Deathface, is left as the sole caretaker for his infant daughter he has to quickly learn how to juggle his wrestling career and raising Sophie. He learns that professional wrestling isn't that much different from parenthood however you can NOT put an infant in a sleeper hold.",9,Accion,wrestling with parenthood,2013
6.2,Ara Arush,Ara Arush,"Deep in the country, in a small and forgotten village lives Nelson, the drunkard and the war hero...forgotten by his king and country. His family--wife and infant son--only wish for a cow...the ""wet nurse"" they call it. The story beings at the death of the cow...torn to pieces by a hungry she-wolf mother, because all the game has been exterminated by humans. Nelson is... Leer todo",19,Accion,the hunter,2013
-,Morgan Priest,Morgan Priest,"11-11 Base is specialized in high technology and hybridization of species to find the best weapon to be used for World War III to come. Unfortunately, their weapon of war half human, half animal called the Predator Project escaped. It was a carnage in the database. Before the Predator project reaches the city, the military hierarchy sent his three best soldiers to sto... Leer todo",-,Accion,predateur,2013
-,Daniel James Koehler,K.W. Jones,-,-,Accion,rub-a-dub-dub,2013
-,Richard Higson,Richard Higson,"Gary, Martin and Luke are on a teambuilding golf weekend. Then the zombie apocalypse threatens to ruin their game. But Gary was winning, and he's not going to let something like the end of the world ruin his game.",4,Accion,lawn of the dead,2013
-,"['Nicolai Wolf', 'Stefan Gollhardt']",-,-,4,Accion,pfandfrei,2013
-,Nate Lawrence,"['Jack Denny', 'Nate Lawrence']","The Playground is a short film surrounding a social revolution set in high school. Each stereotypical clique fights for respect and power of the school halls in a delicate gang network. After years of building an empire, the Monitors (the newspaper club) rule the school. An athlete, Miles, decides to upset the imbalance of power by intentionally losing an important la... Leer todo",24,Accion,the playground,2013
-,Miguel Angel Ferrer,Miguel Angel Ferrer,For hope. For power. For faith. For love. How far would you go? A gifted scientist must take a leap of faith in order to fight a brewing darkness intent on our demise.,24,Accion,the fall,2013
7.5,Carles Torrens,Carles Torrens,A man wakes up one morning to realize the entire world has dreamed about him the night before.,20,Accion,sequence,2013
6.7,Sam Macaroni,Sam Macaroni,A Sweeded trailer for Olympus has Fallen.,-,Accion,olympus has fallen sweded,2013
-,Josh Dizon,Josh Dizon,"Four gentlemen, with an unknown background, after completing a 'job' have a discussion about traveling. And more importantly why an individual should or shouldn't travel.",6,Accion,bounders,2013
9.4,Sam Prudence,Andy Nunn,"Mike and Dave are brothers. They are also retired criminals. However, with the lure of a much needed cash injection, Mike convinces a reluctant Dave to join him for one last job. Things don't go to plan as the brothers are inconvenienced by a local drug dealer. With cash, drugs, stolen cars and dirty doggers, our Old Dogs are in for a rough ride.",17,Accion,old dogs,2013
-,"['Kurt Radtke', 'David Wasylik']",-,A man litters and suffers the consequences.,1,Accion,the cup,2013
-,Mohammad Alkazemi,Mohammad Alkazemi,"An envious brother, Hameed, decides to make a big mess on his younger brother, Aneed, who enjoys his life in every aspects.",7,Accion,the ass kicker,2013
-,"['Kyle Sklenar', 'Gabe Elenteny']","['Gabe Elenteny', 'Kyle Sklenar']","A young man is trying to prove to his father that he is able to carry on the family business, which happens to be the mob. The father orders a hit on a lawyer that has been snooping around in places he ought not to. This is a short glimpse into the complex life style of the present day mob.",4,Accion,the hit,2013
5.0,David John Jeffery,"['Daniel Paul Jeffery', 'David John Jeffery', 'Susana Rodrigues']","Follow the chase as Jason, an ex-Time Force Cop, searches through time for the love of his life, Rachel, as he is hunted down for disturbing the space time continuum.",-,Accion,outline,2013
5.0,Sam Hargrave,Sam Hargrave,A young woman tries to escape her criminal past with a drug corporation. She has to confront the man who brought her into the Game and whom she trusted and loved before the corporation left her to die on the assignment.,6,Accion,game changer,2013
-,James Boutcher,James Boutcher,Survivors reveal their feelings for each other in their last moments of the apocalypse.,4,Accion,last stand of the dead,2013
-,Krisztian Kery,-,"During the time of the Crusades, an envoy of Knights travel from Jerusalem to Rome to deliver news of peace in the Holy land. For the first time a Saracen Knight is chosen to accompany these men. But shortly after their arrival on Christian Lands, the envoy is ambushed and murdered. The Saracen Knight has survived. But he might be better off dead.",13,Accion,saracen,2013
6.4,Mike Makara,"['Devin Reeve', 'Matthew Spradlin']","Trans gender patron encounters obstacles on her quest to find a bathroom, and is redeemed by a small act of kindness.",15,Accion,the ladies room,2013
-,James Rigoni,James Rigoni,"Promoting the legalization of airsoft guns within Australia, for the purposes of filmmaking and sport.",2,Accion,just not the same,2013
8.4,Danny Zeff,Danny Zeff,"Peter's in deep with the mafia. Just as he is about to pay off his debt, he gets robbed by a little girl selling cookies. Now he must get the money back or get whacked.",15,Accion,cookie mobster,2013
-,Daniel Edelstyn,Daniel Edelstyn,"Gluck and Erica land their zeppelin on the outskirts of the city in order to satisfy their desire for a nice fresh baguette. But as well as a loaf of nice fresh bread, misadventure awaits.",3,Accion,no good deed goes unpunished,2013
-,Scott Lancaster,Scott Lancaster,A lost Civil War soldier must survive nature and man as he attempts to deliver important messages.,28,Accion,skirmisher,2013
-,Mark A. Kellems,Mark A. Kellems,"Seth, who seems to struggle with amnesia, must defend himself and his household one morning from assassins who claim he is one of them.",8,Accion,morning routine,2013
-,Saumene Mehrdady,Drew Horton,"Bill is in a race against time to stop the murder of his sister, Jane.",20,Accion,cherry and highland,2013
6.7,Martin Skov,"['Daniel Lipkowitz', 'John Mc', 'Cormack', 'Martin Skov']","The adventures of Luke Skywalker and his friends whilst Luke is still in training, told in Lego.",2,Accion,lego star wars: the yoda chronicles - secret plans are revealed,2013
-,Ryan M. Nanni,"['Weston Allen', 'Blake Clouser']","Horace is 10 year old boy struggling to get by under the terror of his new older step brother, Dusty. When Dusty steals Horace's only connection left to his real father, his Dad's dog tags, Horace demands them back. Dusty promises to give them back if Horace and his friends come with him to an abandoned barn, but when they get there Dusty traps them in a ritual to get... Leer todo",9,Accion,crazy horace,2013
8.8,Tony Reames,"['Tymm Hoffman', 'Tony Reames']","The Apocalypse has happened. Survivors have managed to find a way to domesticate the undead. and now humanities survival depends on everyone's favorite zombie family, The Bubs.",27,Accion,welcome to the bubs,2013
-,Philippe Teixeira tambwe,Philippe Teixeira tambwe,"Girl meets boy, let the duel begin...",4,Accion,duel,2013
-,Jared Seaich,"['Jared Seaich', 'Jessica Smith']",-,-,Accion,black blood,2013
-,Charles Yeager,-,"Modern take on a predictable story, one man is being chased down by another, but why?",1,Accion,the chase,2013
-,Christophe Bec,Christophe Bec,"A young couple is on the run after a failed bank robbery. Chased by the police, they end up in an old car that should help them to reach the border. But things might not be as they seem...",7,Accion,escape,2013
-,Donna Lipowitz,-,A young Artist uses rock climbing as a means to overcome life's challenges. Made as part of the International Documentary Challenge 2013,8,Accion,remember to breathe,2013
5.4,"['Abraham López Guerrero', 'Abraham López']",-,"Berta, a little girl, wants to know why his brother doesn t want to play with her anymore and hires the most incredible private couple of detectives imaginable: a plasticine dog called Mortando Malone and a huge 3 meter tall blue tiger.",20,Accion,"blue & malone, detectives imaginarios",2013
-,Brian Kaufman,-,The story of a foot and shoe in love,4,Accion,solemates,2013
-,James Baker,James Baker,A businessman is pursued by a mysterious assailant intent on his destruction.,1,Accion,supersede,2013
-,Kevin J. O'Neill,Kevin J. O'Neill,Evan Wilder is preparing the night before for his Colonoscopy and runs into s situation that becomes dangerous.,9,Accion,reverse,2013
7.6,Paw Charlie Ravn,"['Anna Bro', 'Paw Charlie Ravn']","The girls and boys of this world are in a constant war with each other: the boys have occupied an abandoned city while the girls live in a hidden forest. But when Albert, one of the boys, wounds a girl during a battle he decides to take care of her and follow her into her forest. Suddenly a new world opens up for him, and the revealing secrets Albert is about to disco... Leer todo",22,Accion,børnenes verden,2013
6.5,Ricky Renna,-,A scarecrow gets more than he bargains for when a stubborn crow invades his farmland.,3,Accion,the final straw,2013
-,"['Joey Corpora', 'Kale Sweeney']",Kale Sweeney,"A young woman on her way home from work decides to take a shortcut through an old, abandoned silk mill not knowing it is the haunt of a local gang of thugs. Thinking her easy prey the thugs attack the woman. They soon realize she is far deadlier than they could have anticipated. She beats the crud out of 'em all and everyone lives happily ever after (except the thugs)... Leer todo",4,Accion,the miller's tale,2013
-,Macéo Bhardwaj,Macéo Bhardwaj,"Not having been able to cope with the brutal murder of his sister, John disappeared for over a year. Now back from his hiatus, he's quickly introduced to the world of drug trafficking by his childhood best friend, Antoine.",12,Accion,messenger,2013
-,Rex Moribe,Rex Moribe,A child is found that is destined to save the world.,6,Accion,azariah,2013
-,Frank Gugliuzzi,-,Three girls drive out to the desert for target practice and booze. They get what they asked for.,7,Accion,zombie killers,2013
-,Stephen Chen,Stephen Chen,"A performance piece commenting on the fetishization of cleanliness, and attendant environmental impacts most people are blind to. As each object is cleaned, the perfunctory actions become increasingly eroticized (and conversely the erotic becomes perfunctory)",19,Accion,clean,2013
6.5,Martin Skov,"['Daniel Lipkowitz', 'John Mc', 'Cormack', 'Martin Skov']",Dooku and Grievous begin a cloning experiment to create the ultimate Clone army.,2,Accion,lego star wars: the yoda chronicles - who let the clones out,2013
-,Gregory Mitchell,Gregory Mitchell,"Battered and bruised from a close encounter with an unforeseen threat, a man fumbles to make a wish at a magic fountain deep within a cave.",4,Accion,the wishing fountain,2013
-,Jonathan Moch,Jonathan Moch,"A man gifted with the ability to heal others by touch, carries the burden of saving the world.",33,Accion,the burden,2013
-,Dupuy Fatal III,Teri Woods,"When it's time to react, there's not :01 second to waste",6,Accion,00:03:00 thriller,2013
-,Travis Neal,-,-,-,Accion,shots,2013
-,Ross Hamil,Ross Hamil,"After a series of strange events, Benjamin finds out that his normal life is not so normal.",8,Accion,the hostage,2013
-,"['Fernando Jay Huerto', 'Sarah May Jewell']",Fernando Jay Huerto,"When a viral outbreak turns the population of a small town into zombies, the local government hires mercenaries and contract killers to exterminate the living dead. Tara Marshall, the new leader of the Cowgirl Ninja Sorority, runs into Chris Marino, an independent, during the job.",13,Accion,aim for the head,2013
-,Thomas Lindemann,Thomas Lindemann,Dreams are a path to our sub conscience. So what could this dream mean?,3,Accion,how i lost my mind!,2013
8.0,"['Jamison M. Lo', 'Cascio']","['Jamison M. Lo', 'Cascio']","In a dark and lonely world, an elementary school kid and a janitor join forces to fight crime.",10,Accion,just short of sidekick,2013
-,Atom Fellows,Atom Fellows,"It's business as usual for a mysterious contract killer in New York City. But with a job like this, there's no such thing as an ordinary night.",8,Accion,retrograde motion,2013
-,Tysen Knight,Tysen Knight,America's Top Agent Malcolm goes undercover as a personal driver and is hired to keep Shyme the daughter of one of the richest men in the world safe without revealing his true identity. In a twist of fate Malcolm's cover is blown as this unravels a series of events with dire consequences.,9,Accion,driven by desire,2013
8.0,Daniel Rübesam,"['Daniel Rübesam', 'Alexander Tsukernyk']",Tom is a driver for a security company and lives a decent life. He has left his criminal past behind. But when the life of his younger brother Mikey is in danger he is forced to help him out one last time. Their plan fails and Mikey sees only one way out of this - a robbery on Tom's armored car.,21,Accion,brueder,2013
-,John Foss,"['John Foss', 'Ian Kelly']","When a ranch hand finds out that his favorite horse has been sold to his rival, he tries to steal it - a decision that may cost him his life.",13,Accion,reins,2013
-,Ryan Csaszar,Ryan Csaszar,-,-,Accion,rise: part 1,2013
-,Ryan Rehnborg,Bruno Machado Gomes,Keeping up with the Becky proves to be difficult. Can Michael find her before it's too late?,6,Accion,saving you,2013
8.0,Philip Buiser,Philip Buiser,"Three brothers have to figure out what to do with their newly undead brother before their parents wake up. A touching farce about zombies and brotherly love starring Emmy-winner Greg Rikaart, Mark Valera, Jeremy Glazer and Robert Sudduth.",5,Accion,four brothers. or three. wait ... three.,2013
-,"['Carlos Ratinho', 'Jacs Theron']",Carlos Ratinho,-,7,Accion,09:00,2013
7.9,Raf Wathion,Roel Mondelaers,"After being alone on guard for more than 6000 days, an elite robotic soldier encounters his first contact. But things don't go as planned.",15,Accion,day 6011,2013
-,Farnaz Samiinia,"['Farnaz Samiinia', 'James C. Wolf']","William's act is one of an arrogant radio talk-show host from NY whose constant espousal of his inflammatory views and ceaseless hectoring of his callers and listeners reaps equal parts love and hate. His act works, William's radio show is about to go nationwide. But to his co-workers he's affable and caring. Only his girlfriend wonders which one is the act and which ... Leer todo",13,Accion,hellfire,2013
-,Erin Drake-Prior,Erin Drake-Prior,When two cart pushers at the local Foodland fall for the same checkout girl there's only one way to settle it--an old fashioned cart push-off.,7,Accion,the pusher,2013
7.1,Sohail A. Hassan,Sohail A. Hassan,"After a night on the town, two off duty cops get lost in an unfamiliar neighborhood. They stumble upon a house with the front door mysteriously open. The more experienced one, Ben, wants to investigate. The other one, Mark, thinks it's a bad idea. They're off duty, drunk and don't have their guns, but Ben convinces Mark to enter. The house is empty, the lights are not... Leer todo",24,Accion,no good deed,2013
8.7,Dan Magro,Sarah Brun,"Three vegan vampires, one water nymph, two sorcerers, and one lease.",20,Accion,unbitten,2013
-,Nikita Shabalin,Nikita Shabalin,Reveals the eternal question of good and evil. Police represents good chasing dangerous hackers and criminals. Most teenagers spends his time at the computer. And often parents rarely supervise their children. Not to cross the line between surfing the Internet and cyber - crime.,13,Accion,antihaker,2013
-,Thomas Robins,Sarah Boddy,A workaholic banker makes a surprise leap into the world of a 9-year-old girl to help her fight unusual enemies.,12,Accion,the present,2013
8.1,Cecile Cubiló,Cecile Cubiló,"THE LESSON takes a stance against child abuse. After one of her students shows up to school all bruised-up, a teacher must find a way to help Karma do her thing.",8,Accion,the lesson,2013
7.6,Florian Schott,Florian Schott,"Two thugs, a man with a gun, a furious girlfriend, an angry taxi driver, the police. And one unlucky guy in the middle.",15,Accion,everything happens for a reason,2013
-,Hattie Warboys,Hattie Warboys,Boy Dancing Freestyle is a celebration of the innocent joy of unconstrained self-expression experienced in childhood. It sets out to reignite this freedom of expression and also to emphasise its significance in childhood development. In improvisation there is no right or wrong so a child can feel confident and free to express how they feel. Shot and edited in a simple... Leer todo,4,Accion,boy dancing freestyle,2013
-,Lex Hogan,Lex Hogan,"A driver has trouble contacting his wife at a truck stop miles away from home. While there, he meets some questionable characters.",14,Accion,dog night,2013
-,Girard Tecson,Girard Tecson,"Rick wakes up on the same day everyday. To get out of that loop, he must defeat his enemy.",7,Accion,this moment,2013
-,Sir Michael D. Walters,Sir Michael D. Walters,A young wife has to hide her grief from her husband when she learns from her doctor that a terminal condition death which was caught too late will separate the couple by the next morning.,22,Accion,my heart dies silently,2013
-,Justin Hughes,Justin Hughes,A Secret Agent must evade a counter-espionage team after a heist,8,Accion,cornered,2013
8.0,Noe Vitoux,Noe Vitoux,"Wem Tom , a young Indian, from an amazonian tribe, realizes that there is no game left in the forest and decides to go white man hunting...",20,Accion,o homen que matou deus,2013
-,Ethan Ron,"['Davis Browne', 'Sam Morris', 'Ethan Ron']","Jack Daniels is an up and coming filmmaker working on his first Hollywood movie. When one of his cameramen gets injured, Jack is assigned by his arrogant producer a new one, a crazy and over the top redneck named Dicky. After a crazy night, Jack and Dicky wake up the next morning with 50 grand and no idea where it came from. With the help of Jack's friend Charlie, the... Leer todo",28,Accion,hollywood nights,2013
-,Haddid Bezama,Haddid Bezama,Zombies are real is a story about Sherman Stokes an avid Zombie fan who finally gets to fight in the ultimate apocalypse.,19,Accion,zombies are real,2013
9.4,Tiziano Cella,Tiziano Cella,"The Temple Mount is a chat room where users from all over the world can connect to share experiences and meet new people. The technology used is a form of entertainment, and mind control.",10,Accion,temple mount,2013
-,Ien Chi,Ien Chi,A fugitive's botched crime. An officer's pursuit. Two characters search for righteousness but in their own vastly different ways - shining light on the true natures of each.,8,Accion,a call,2013
-,Stefanos Minoglou,Stefanos Minoglou,"A young pizza boy decides to become a vigilante police officer for one night, only to realize that his biggest obstacle is not the criminals he faces, but his own fear.",15,Accion,officer,2013
4.2,Nate Fleming,"['Matthew Glover', 'Nate Fleming']",The Justice League is a group of heroes with super abilities. They fight countless battles as the Justice League and leave mountains of destruction in their wake. Part of that destruction is the loss of valuable and irreplaceable human life. Somewhere along the way in one of those battles the lives of our main character's parents were taken. The main character grows u... Leer todo,-,Accion,just,2013
-,Eiji Tomichi,-,A disabled man finds the courage to change his life.,13,Accion,my heroes,2013
-,Devin Hume,"['Gualberto Garcia-Jones', 'Devin Hume']","A run-a-way slave, a prostitute and a horse thief struggle to regain dignity and freedom in the lawlessness of the Colorado Territory. One of the friends must die to set the others free. Emancipation is a tough Western with a positive message and a golden ending.",32,Accion,emancipation,2013
-,Paloma Riojas,Paloma Riojas,"Abducted by a Mexican cartel gang, 14-year-old Adán is pushed to make his first kill as an assassin. In order to prevent the murder of his family, Adán must decide to keep his own humanity or become a killer himself.",16,Accion,adán,2013
-,John S. Mann,John S. Mann,Max and Ali build a team of sleuths to break into their school and retrieve a critical envelope while dark forces under the control of a maniacal professor set out to stop them.,32,Accion,per-mission,2013
-,Geena Matuson,Geena Matuson,"This 16mm film and HD psychodrama focuses on a couple living in the woods, a nondescript place out of time. The couple's relationship is deteriorating, as they have confused love with possession. The two bate each other, constantly playing mind games. But are these mind tricks really... games? The girl starts seeing herself - a 'double' of herself - and wonders if it ... Leer todo",36,Accion,my big bad wolf,2013
5.2,Michael X. Rose,Michael X. Rose,Ireland. 428 A.D. Bloodthirsty Druids seek Virginal Maidens to Sacrifice. After the Virgin Mary appears Saint Patrick goes to rescue them. St. Patrick battles the Druids to save the maidens.,30,Accion,bloodlust of the druid overlords,2013
-,Asher Emmanuel,Asher Emmanuel,"A few years after the events of Trozos de Luz, we find the once invincible Gus broken and dispirited. He is on a quest to avenge the only person in his life that recognized he could be a life-giver rather than taker. When he is near his goal of finally ending everything, he discovers that she may still be alive after all. String of light is a short film story that ima... Leer todo",16,Accion,string of light,2013
-,Norikane Satoshi,Norikane Satoshi,A graduation project from a student of Shizuoka University of Art and Culture. 'Oto-shikaku' means 'visible and square sound' in Japanese. This work features a world that has been seen by a man who edits the sound of a city. The state of the city is shown where sounds are visualized.,4,Accion,oto - shikaku,2013
-,-,David Tregde,"Kent and Allen are brothers that have recently been promoted within the mob family for which they work. However, the promotion turns sour when Kent's greed begins to guide all his actions. When the brothers' paths diverge, who will come out on top?",21,Accion,voice of blood,2013
-,Eden Lee Herrera,-,Three Round is hired to kill a woman and her child. He is an assassin that only carries 3 bullets in his gun.,8,Accion,the turn point,2013
-,Mehran C. Torgoley,Mehran C. Torgoley,"Paul desperately runs for safety from the Hunter, but things aren't quite what they seem.",3,Accion,run,2013
-,"['Joe Costantini', 'Tom Costantini']",Corey Snowden,The misadventures of Corey and his friends. Someone dares to insult Corey's favorite sport of pro wrestling.,4,Accion,corey and friends,2013
8.2,Daniel Clements,"['Tadhg Mc', 'Mahon']","Studio Lot - Toronto 'Drive' meets 'The Office' in a head-on collision in this mockumentary action comedy. Famed Shakespearean-turned-method actor OLIVER LAWRENCE and emerging indie director VINCENT GILL struggle with the conflict between character and text as a major blockbuster movie falls off the rails, and a production deadline looms.",17,Accion,shooting oliver,2013
-,"['Jose Marroquin', 'Marcel Guadron']",Erick Gálvez,Three different stories that together create one concept. They all look for the same goal but for different reasons.,11,Accion,nightfall,2013
-,"['Daris D. Mc', 'Kinney']","['Daris D. Mc', 'Kinney']","A story of a special forces marksman conversion to home life as a Detective, he is being track down by mask men. We will view his tactics to survive this gunfight. (This video is exclusively dariSSight Entertainment iPhone Short Film).",3,Accion,daris d. mckinney's forbearance,2014
-,Jared Dunbar,Jared Dunbar,"A man is under pressure to retrieve lost diamonds from his mobster boss and will stop at nothing until he achieves his goal, taking out anyone that gets in his way.",-,Accion,the rocks,2014
-,Luka Sokota,"['Luka Sokota', 'Stjepan Zelic', 'Karlo Masnjak']",-,5,Accion,operation black countdown,2014
-,Tiankuo Gong,"['Tiankuo Gong', 'Yihui Huang']",-,42,Accion,core,2014
-,Reuben Muldrock,-,-,-,Accion,frankie's redemption,2014
-,Vlad Rimburg,Vlad Rimburg,-,-,Accion,osu,2014
-,Guilherme Abud,Guilherme Abud,-,-,Accion,ijexá,2014
-,Febrian Andhika,"['Moh. Azry', 'Agustinus Dwi Nugroho']","Azri is a good 7-year-old boy who loves helping his friends at school. Azri is the only child from a simple family. His father was a doctor who was stationed outside the island while his mother was a tailor. During the school holiday, Azri once watched a superhero movie on television and he was obsessed to become a superhero. Eagerly he made a simple costume of robes ... Leer todo",18,Accion,superboy,2014
-,Christopher Baum,Christopher Baum,A contract killer murders his partner's attractive new girlfriend after believing they have ties to his brother's death.,5,Accion,villains,2014
-,Jacob Riehle,"['Radomir Jordanovic', 'Jacob Riehle']",-,7,Accion,thread count,2014
-,Rob Padilla Jr.,"['Aries Carmona', 'Owen Ratliff']","Samuel Lincoln Tharpe, one of the CIA's deadliest agents, uncovers a plot by an ancient secret society that can wipe out any ethnic group from the face of the Earth.",-,Accion,black salt: concept scenes,2014
-,Gregory Brossard,"['Gregory Brossard', 'Carlos Robles']","""When bravery, courage, discipline - are taken to the limits, true friendship is what remains""",-,Accion,solo,2014
-,Miguel Ángel Muñiz,Miguel Ángel Muñiz,-,-,Accion,payasita,2014
-,-,Alexis Rummler,-,-,Accion,say my name,2014
7.4,Daniel Kleinman,"['Sandy Shaw', 'Jing Wong']",-,1,Accion,fist of bean,2014
-,Viktor Vilks,-,-,-,Accion,boombox: you're the only one,2014
-,"['Pablo L. Iglesias', 'Alvaro Jiménez']",-,-,-,Accion,the hunter,2014
-,Edgar Ybarra,Edgar Ybarra,-,8,Accion,kung fu apocalypse,2014
-,Eric D Moore,Eric D Moore,-,2,Accion,wonder woman dark justice,2014
-,Robert Passini,"['Reinhard Kleindl', 'Robert Passini']","Maria, a confident woman, watches people at the station. She earns her money as a pickpocket. On that day she makes a mistake: as one of her victims she chooses Romeo, an irritable crook who notices the theft. When he catches Maria at the market, the chase begins. But Romeo is not the only one interested in Maria. It's a long day for Maria that hasn't ended yet.",-,Accion,wie gewonnen,2014
-,Patrick Pucillo,Patrick Pucillo,-,13,Accion,opal,2014
-,Brinceton Baum,-,-,-,Accion,the assassin of hollow falls,2014
-,Nathan L. Miles,"['Mc', 'Kayle Brewer', 'Joshua J. Johnston', 'Nathan L. Miles']","In a post-apocalyptic world left in peril, there is a story of one boy with a mysterious legacy.",15,Accion,the alpha: a mysterious legacy,2014
-,Victor Català,Victor CatalàCarlos C. Tomé,-,4,Accion,sympathy for killers,2014
-,-,Martin Beswick,Playstation: 'Welcome to the Future of Play' Commercial set inside an epic Viking battle sequence where the villagers are being ransacked and pillaged.,2,Accion,playstation: welcome to the future of play,2014
-,"['Daniel Guzmán', 'Robeh Rogero', 'Paul Stein']","['Daniel Guzmán', 'Paul Stein']",-,-,Accion,in due time,2014
-,Mark Pullyblank,-,-,5,Accion,peasant song,2014
-,Liza Rachenko,Liza Rachenko,-,-,Accion,mary crowd,2014
-,Henrik Andersen,"['Henrik Andersen', 'Kim Hermansen']",-,39,Accion,udbrud,2014
-,"['David Castro González', 'Juls Gars', 'Alberto Sobreviela Falces']","['David Castro González', 'Juls Gars', 'Alberto Sobreviela Falces']",-,-,Accion,black war ninja,2014
-,Mattin Meschi,Peter Pasillas,"Mac thinks he's lame because he has no confidence and he plays video games all the time. All of that is about to change when he finds himself in a video game world, fighting his real-life fears in different video game scenarios.",24,Accion,the adventures of mac,2014
-,Kenneth Lindbloom,Kenneth Lindbloom,-,-,Accion,darknet,2014
-,Timothy Ryan Lahr,Timothy Ryan Lahr,A desperate father must return to his life of crime in order to save his dying daughter.,-,Accion,ember,2014
-,Calvin Chin,Calvin Chin,Tension between a Korean American student and his classmates escalates when they become self-aware of a Chinese 101 video project due tomorrow. A fight to the bloody death ensues.,-,Accion,chinese complications,2014
-,Matt Kelley,-,"An elegant, sensual display of one man's mastery over his weapon of choice.",3,Accion,him of nunchaku,2014
-,Starwarsstudio100,Starwarsstudio100,-,7,Accion,lego total chaos,2014
-,DAC,DAC,-,-,Accion,the finisher,2014
-,Hrvoje Podobnik,Hrvoje Podobnik,-,22,Accion,cik boris protiv mucke djubradi iii,2014
-,Anne Troake,-,A pair of mammals moves through a boreal forest in Newfoundland.,40,Accion,outsidein,2014
-,Davide Grisolia,-,"A pharmaceutical company has developed a new drug. They are going to use people from developing countries as guinea pigs to test it. The control department of the company does not agree. But as the company might earn millions with the new substance, they plan to go into the testing phase anyway. Security officer Akyol is in charge of bringing the substance to a secret... Leer todo",-,Accion,hexagon,2014
-,Dev Stafford,Dev Stafford,-,5,Accion,0013: live another day,2014
-,Johannes Schmidt,Johannes Schmidt,-,10,Accion,der deal,2014
-,Steven Whiting,"['George M. Hampton', 'Alice Miller']",-,-,Accion,lost sonata,2014
-,"['Nate Potrepka', 'Dan Tymon']",Dan Tymon,"Michael day was like any other, until he goes down the wrong path.",12,Accion,a step too far,2014
-,Carlo J. Barbieri III,Kris Salvi,-,-,Accion,he kindly stopped for me,2014
-,Cole Prine,"['Ethan Cooper', 'Cole Prine']",-,-,Accion,in the open,2014
-,"['Robert Craig', 'Josh Kappes', 'Scott Umsteadt']",Scott Umsteadt,"A college archeology professor has question about a very unusual find. But before he can get answers a dark man appears and wants the item back. After a brief chase the Dark Man catches the professor and a fight ensues. The Dark Man chokes the professor until he give up the artifact. Just as mysterious as he appeared, the Dark Man vanishes and leaves behind a very puz... Leer todo",4,Accion,the thief,2014
-,Bruno Benetti,Leo Zincone,-,-,Accion,caçadores-caçados - delator incomum,2014
-,Cory C. Warner,-,-,3,Accion,american jackal,2014
-,Taran Dunn,Taran Dunn,-,17,Accion,hunting ground,2014
-,Kevin O'Connor,Kevin O'Connor,-,-,Accion,rising hope - hunger games,2014
-,Vanessa Williams,Don Thacker,An in-depth look at the world of Sportsball with the legendary Swift Thornebrooke.,-,Accion,jock and yolk,2014
-,Philippe Dussol,-,-,-,Accion,network vs skyscraper,2014
-,-,-,"True Blood's Rutina Wesley captures the multiculturalism of HBO's award-winning programming. The spot highlights the library of work available on HBO GO and, in the process, pushes GO as an anytime, anywhere entertainment source.",1,Accion,hbo go: i wanna see you,2014
-,Antonya King,Antonya King,-,-,Accion,brazy,2014
5.6,David Vyle Levy,"['Hatem Benabdallah', 'David Vyle Levy']","On a post-apocalyptic Earth, Leila Dawn (Natalie Floyd), is the only human survivor. Raised by Robots after humanity abandoned the planet they destroyed with nuclear warfare, Leila cannot forget her parents nor ignore her yearning to find other organic life. A hunt she sets out on with Swat Team robot, Marker (Lex Cassar), leads Leila to discover a human disguised as ... Leer todo",17,Accion,p.l.u.g.,2014
-,Frank Outlaw,Frank Outlaw,-,14,Accion,wichita outlaw,2014
